order_id,date_id,customer_id,channel_id,store_id,billing_address_id,shipping_address_id,status,currency_code,subtotal,tax_amount,shipping_fee,total_amount
1000004690,20240413,1141,1,,2384.0,1676,FULFILLED,ARS,12000.0,2520.0,900.0,15420.0
1000005444,20240413,218,2,3.0,1031.0,3,PAID,ARS,10800.0,2268.0,0.0,13068.0
1000006247,20240413,1024,1,,1764.0,2442,PAID,ARS,31500.0,6615.0,1200.0,39315.0
1000006272,20240413,601,2,1.0,1908.0,1,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
1000006820,20240413,1363,1,,1146.0,3694,PAID,ARS,68100.0,14301.0,900.0,83301.0
1000007017,20240413,178,2,1.0,1975.0,1,FULFILLED,ARS,63630.0,13362.3,0.0,76992.3
1000007326,20240413,1420,1,,1862.0,1376,PAID,ARS,45000.0,9450.0,1200.0,55650.0
1000000453,20240414,1270,1,,1826.0,1713,FULFILLED,ARS,11760.0,2469.6,900.0,15129.6
1000000723,20240414,1028,1,,3349.0,3465,FULFILLED,ARS,21168.0,4445.28,900.0,26513.28
1000001229,20240414,638,2,4.0,2048.0,4,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
1000001464,20240414,948,2,1.0,1869.0,1,PAID,ARS,67596.0,14195.16,0.0,81791.16
1000002312,20240414,1220,1,,1879.0,1261,PAID,ARS,12000.0,2520.0,1500.0,16020.0
1000004765,20240414,1500,1,,2745.0,2732,FULFILLED,ARS,28500.0,5985.0,1200.0,35685.0
1000005333,20240414,201,2,4.0,3771.0,4,FULFILLED,ARS,25200.0,5292.0,0.0,30492.0
1000005608,20240414,543,2,1.0,3996.0,1,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
1000006296,20240414,508,1,,1844.0,1364,CANCELLED,ARS,24000.0,5040.0,900.0,29940.0
1000007277,20240414,552,1,,2350.0,1102,CANCELLED,ARS,44100.0,9261.0,1200.0,54561.0
1000008204,20240414,991,1,,3529.0,2909,FULFILLED,ARS,22680.0,4762.8,900.0,28342.8
1000009604,20240414,988,2,4.0,2369.0,4,PAID,ARS,19440.0,4082.4,0.0,23522.4
1000010273,20240414,799,1,,3353.0,3808,FULFILLED,ARS,30000.0,6300.0,900.0,37200.0
1000011544,20240414,768,1,,2038.0,4136,FULFILLED,ARS,13500.0,2835.0,1200.0,17535.0
1000011657,20240414,137,1,,1992.0,1287,FULFILLED,ARS,11760.0,2469.6,1200.0,15429.6
1000001160,20240415,77,1,,3563.0,3512,PAID,ARS,34200.0,7182.0,0.0,41382.0
1000001261,20240415,142,1,,2782.0,3534,FULFILLED,ARS,11760.0,2469.6,900.0,15129.6
1000001282,20240415,1360,1,,2244.0,1335,FULFILLED,ARS,38475.0,8079.75,1200.0,47754.75
1000003068,20240415,203,2,1.0,1564.0,1,FULFILLED,ARS,60000.0,12600.0,0.0,72600.0
1000003114,20240415,647,1,,4176.0,1790,PAID,ARS,25650.0,5386.5,900.0,31936.5
1000004722,20240415,433,2,1.0,1215.0,1,FULFILLED,ARS,12540.0,2633.4,0.0,15173.4
1000005115,20240415,1052,2,3.0,3030.0,3,REFUNDED,ARS,27000.0,5670.0,0.0,32670.0
1000005603,20240415,1476,1,,2291.0,2996,FULFILLED,ARS,15000.0,3150.0,1200.0,19350.0
1000006821,20240415,362,2,1.0,3879.0,1,FULFILLED,ARS,14175.0,2976.75,0.0,17151.75
1000007789,20240415,174,1,,1262.0,3467,FULFILLED,ARS,12000.0,2520.0,1500.0,16020.0
1000007928,20240415,125,1,,3777.0,3209,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0
1000008928,20240415,805,1,,1472.0,1496,PAID,ARS,23520.0,4939.2,1200.0,29659.2
1000008963,20240415,216,1,,2406.0,4006,FULFILLED,ARS,40500.0,8505.0,900.0,49905.0
1000010029,20240415,1445,2,2.0,1820.0,2,FULFILLED,ARS,30780.0,6463.8,0.0,37243.8
1000010035,20240415,311,1,,3636.0,2201,REFUNDED,ARS,51000.0,10710.0,900.0,62610.0
1000010166,20240415,40,1,,2981.0,3473,FULFILLED,ARS,61560.0,12927.6,900.0,75387.6
1000010441,20240415,315,2,1.0,3138.0,1,CANCELLED,ARS,87780.0,18433.8,0.0,106213.8
1000011261,20240415,599,2,4.0,3366.0,4,FULFILLED,ARS,45900.0,9639.0,0.0,55539.0
1000011716,20240415,1180,1,,1671.0,3084,FULFILLED,ARS,44160.0,9273.6,1200.0,54633.6
1000011805,20240415,1112,2,1.0,1666.0,1,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
1000011834,20240415,1096,2,2.0,1435.0,2,FULFILLED,ARS,37800.0,7938.0,0.0,45738.0
1000000151,20240416,884,2,3.0,1845.0,3,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
1000000213,20240416,1443,1,,2386.0,1896,FULFILLED,ARS,15750.0,3307.5,1500.0,20557.5
1000000679,20240416,961,1,,4052.0,1119,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0
1000000970,20240416,16,1,,3300.0,1277,FULFILLED,ARS,57348.0,12043.08,1200.0,70591.08
1000002497,20240416,495,1,,1954.0,2592,FULFILLED,ARS,47250.0,9922.5,900.0,58072.5
1000002875,20240416,635,1,,3335.0,2233,FULFILLED,ARS,28350.0,5953.5,900.0,35203.5
1000004191,20240416,981,1,,1307.0,3882,FULFILLED,ARS,28500.0,5985.0,1200.0,35685.0
1000004301,20240416,382,2,3.0,1351.0,3,REFUNDED,ARS,68340.0,14351.4,0.0,82691.4
1000005483,20240416,783,1,,3070.0,1126,PAID,ARS,73044.0,15339.24,1200.0,89583.24
1000005849,20240416,302,2,3.0,1217.0,3,FULFILLED,ARS,51435.0,10801.35,0.0,62236.35
1000006101,20240416,518,1,,3126.0,2256,FULFILLED,ARS,64680.0,13582.8,1200.0,79462.8
1000006214,20240416,67,1,,3532.0,3850,FULFILLED,ARS,41760.0,8769.6,900.0,51429.6
1000007963,20240416,329,1,,3838.0,1035,FULFILLED,ARS,12825.0,2693.25,900.0,16418.25
1000008120,20240416,731,1,,2657.0,2702,FULFILLED,ARS,11340.0,2381.4,1200.0,14921.4
1000009176,20240416,601,1,,2515.0,2099,FULFILLED,ARS,35280.0,7408.8,900.0,43588.8
1000009587,20240416,1003,1,,3566.0,1269,FULFILLED,ARS,34200.0,7182.0,900.0,42282.0
1000010235,20240416,389,2,2.0,2316.0,2,FULFILLED,ARS,31350.0,6583.5,0.0,37933.5
1000010590,20240416,987,1,,2537.0,4181,FULFILLED,ARS,21600.0,4536.0,1200.0,27336.0
1000000672,20240417,73,1,,2287.0,4079,FULFILLED,ARS,12540.0,2633.4,900.0,16073.4
1000001049,20240417,484,2,4.0,3726.0,4,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
1000002042,20240417,246,1,,2985.0,2211,PAID,ARS,45000.0,9450.0,1200.0,55650.0
1000003232,20240417,871,2,4.0,1389.0,4,FULFILLED,ARS,44550.0,9355.5,0.0,53905.5
1000003273,20240417,1422,2,1.0,1227.0,1,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
1000003556,20240417,1363,2,4.0,2391.0,4,PAID,ARS,11880.0,2494.8,0.0,14374.8
1000005184,20240417,630,2,3.0,2206.0,3,FULFILLED,ARS,37800.0,7938.0,0.0,45738.0
1000006258,20240417,1039,2,3.0,4148.0,3,FULFILLED,ARS,44887.5,9426.38,0.0,54313.88
1000007200,20240417,785,1,,1288.0,4047,FULFILLED,ARS,47250.0,9922.5,900.0,58072.5
1000008138,20240417,37,1,,2049.0,3241,FULFILLED,ARS,12000.0,2520.0,1500.0,16020.0
1000008276,20240417,281,1,,3782.0,3008,PAID,ARS,32400.0,6804.0,900.0,40104.0
1000008655,20240417,191,1,,1408.0,2359,PAID,ARS,15000.0,3150.0,0.0,18150.0
1000008907,20240417,1217,1,,3034.0,1052,FULFILLED,ARS,16500.0,3465.0,1200.0,21165.0
1000009169,20240417,1414,1,,1515.0,2721,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0
1000010321,20240417,1347,2,3.0,3346.0,3,REFUNDED,ARS,49260.0,10344.6,0.0,59604.6
1000011057,20240417,835,1,,3960.0,3566,FULFILLED,ARS,13200.0,2772.0,900.0,16872.0
1000011664,20240417,493,1,,1120.0,3933,FULFILLED,ARS,23520.0,4939.2,1200.0,29659.2
1000000120,20240418,68,1,,2462.0,2653,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
1000001097,20240418,276,2,3.0,,3,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0
1000002115,20240418,259,1,,2442.0,1617,CANCELLED,ARS,14700.0,3087.0,1200.0,18987.0
1000002173,20240418,1210,1,,1360.0,1501,PAID,ARS,30000.0,6300.0,0.0,36300.0
1000002478,20240418,668,1,,3453.0,3522,CREATED,ARS,10260.0,2154.6,900.0,13314.6
1000003264,20240418,619,1,,1496.0,2038,PAID,ARS,12000.0,2520.0,1200.0,15720.0
1000004070,20240418,1111,1,,3376.0,2118,PAID,ARS,36000.0,7560.0,900.0,44460.0
1000004206,20240418,1255,2,3.0,1404.0,3,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
1000004863,20240418,547,2,3.0,1951.0,3,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
1000005296,20240418,758,1,,3448.0,2189,FULFILLED,ARS,12000.0,2520.0,900.0,15420.0
1000005574,20240418,1468,2,1.0,1729.0,1,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
1000005864,20240418,1162,2,2.0,3452.0,2,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
1000006675,20240418,1413,2,2.0,1948.0,2,PAID,ARS,45000.0,9450.0,0.0,54450.0
1000006931,20240418,176,1,,2584.0,3947,PAID,ARS,47100.0,9891.0,1200.0,58191.0
1000007913,20240418,977,1,,1202.0,3167,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
1000007935,20240418,1323,1,,2538.0,2151,FULFILLED,ARS,30780.0,6463.8,0.0,37243.8
1000008431,20240418,866,1,,,2497,FULFILLED,ARS,66060.0,13872.6,900.0,80832.6
1000008570,20240418,1248,1,,3122.0,1778,FULFILLED,ARS,58590.0,12303.9,900.0,71793.9
1000009195,20240418,1029,1,,3809.0,2845,FULFILLED,ARS,35280.0,7408.8,1500.0,44188.8
1000010355,20240418,1337,2,1.0,1597.0,1,FULFILLED,ARS,67680.0,14212.8,0.0,81892.8
1000000249,20240419,1384,2,3.0,1286.0,3,FULFILLED,ARS,39600.0,8316.0,0.0,47916.0
1000000640,20240419,1429,1,,3451.0,1207,CREATED,ARS,31350.0,6583.5,1500.0,39433.5
1000000740,20240419,1468,2,2.0,3388.0,2,FULFILLED,ARS,64680.0,13582.8,0.0,78262.8
1000001150,20240419,695,1,,,2216,FULFILLED,ARS,27825.0,5843.25,0.0,33668.25
1000001161,20240419,1138,1,,2685.0,1705,FULFILLED,ARS,35640.0,7484.4,1200.0,44324.4
1000001739,20240419,676,2,2.0,3789.0,2,FULFILLED,ARS,25200.0,5292.0,0.0,30492.0
1000002085,20240419,12,1,,2770.0,2603,CANCELLED,ARS,79260.0,16644.6,900.0,96804.6
1000002815,20240419,1209,1,,4057.0,3032,FULFILLED,ARS,45225.0,9497.25,1500.0,56222.25
1000003027,20240419,1266,1,,3663.0,1279,FULFILLED,ARS,33000.0,6930.0,0.0,39930.0
1000003430,20240419,1161,2,1.0,3160.0,1,FULFILLED,ARS,46305.0,9724.05,0.0,56029.05
1000003644,20240419,1351,2,1.0,4055.0,1,FULFILLED,ARS,76350.0,16033.5,0.0,92383.5
1000003701,20240419,1058,2,4.0,2707.0,4,PAID,ARS,12000.0,2520.0,0.0,14520.0
1000004337,20240419,1089,1,,2235.0,3033,FULFILLED,ARS,27000.0,5670.0,900.0,33570.0
1000004591,20240419,84,2,4.0,3120.0,4,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
1000005455,20240419,1323,2,1.0,,1,PAID,ARS,9720.0,2041.2,0.0,11761.2
1000009821,20240419,1468,1,,1388.0,2379,CANCELLED,ARS,44550.0,9355.5,0.0,53905.5
1000011877,20240419,922,1,,2347.0,2619,FULFILLED,ARS,27112.5,5693.62,900.0,33706.12
1000000319,20240420,578,1,,3570.0,3479,FULFILLED,ARS,11760.0,2469.6,1200.0,15429.6
1000002378,20240420,825,1,,3414.0,2295,FULFILLED,ARS,34560.0,7257.6,0.0,41817.6
1000002598,20240420,662,2,1.0,2939.0,1,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
1000003028,20240420,1387,1,,3757.0,3962,REFUNDED,ARS,35910.0,7541.1,1200.0,44651.1
1000003632,20240420,1034,2,1.0,1741.0,1,CANCELLED,ARS,14850.0,3118.5,0.0,17968.5
1000004432,20240420,677,1,,1234.0,3004,FULFILLED,ARS,11340.0,2381.4,900.0,14621.4
1000004757,20240420,1284,2,1.0,,1,FULFILLED,ARS,12825.0,2693.25,0.0,15518.25
1000005111,20240420,329,1,,,3746,FULFILLED,ARS,12540.0,2633.4,1200.0,16373.4
1000005520,20240420,993,1,,3376.0,2854,FULFILLED,ARS,71280.0,14968.8,1500.0,87748.8
1000005649,20240420,97,2,3.0,1831.0,3,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
1000006579,20240420,705,1,,2914.0,1687,FULFILLED,ARS,58320.0,12247.2,900.0,71467.2
1000006918,20240420,458,2,1.0,1834.0,1,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
1000006981,20240420,1064,1,,,3894,CREATED,ARS,30000.0,6300.0,1200.0,37500.0
1000008522,20240420,575,1,,2744.0,3296,PAID,ARS,83700.0,17577.0,900.0,102177.0
1000008812,20240420,33,1,,4089.0,1811,FULFILLED,ARS,14850.0,3118.5,1200.0,19168.5
1000009460,20240420,523,2,4.0,2389.0,4,FULFILLED,ARS,31500.0,6615.0,0.0,38115.0
1000009607,20240420,687,1,,,1984,FULFILLED,ARS,59940.0,12587.4,1200.0,73727.4
1000010755,20240420,1242,1,,4067.0,3270,PAID,ARS,14250.0,2992.5,1200.0,18442.5
1000011681,20240420,460,1,,2351.0,3445,FULFILLED,ARS,29400.0,6174.0,900.0,36474.0
1000000519,20240421,669,1,,3940.0,2406,PAID,ARS,49560.0,10407.6,900.0,60867.6
1000000571,20240421,274,2,3.0,4143.0,3,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0
1000003792,20240421,533,1,,3179.0,1386,FULFILLED,ARS,41400.0,8694.0,900.0,50994.0
1000003850,20240421,1307,1,,1162.0,1022,PAID,ARS,52920.0,11113.2,900.0,64933.2
1000004114,20240421,1114,2,4.0,3985.0,4,FULFILLED,ARS,26460.0,5556.6,0.0,32016.6
1000004881,20240421,1484,1,,3338.0,2843,FULFILLED,ARS,61608.0,12937.68,1200.0,75745.68
1000005395,20240421,1082,1,,1627.0,2332,FULFILLED,ARS,67200.0,14112.0,1500.0,82812.0
1000005508,20240421,429,2,2.0,3649.0,2,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
1000006092,20240421,505,2,2.0,2358.0,2,PAID,ARS,32400.0,6804.0,0.0,39204.0
1000006240,20240421,56,1,,3006.0,3443,FULFILLED,ARS,11400.0,2394.0,900.0,14694.0
1000006252,20240421,396,1,,3723.0,4150,FULFILLED,ARS,47628.0,10001.88,900.0,58529.88
1000006822,20240421,311,2,4.0,2745.0,4,FULFILLED,ARS,89220.0,18736.2,0.0,107956.2
1000007931,20240421,1200,2,1.0,3686.0,1,FULFILLED,ARS,48510.0,10187.1,0.0,58697.1
1000009153,20240421,811,2,4.0,1137.0,4,FULFILLED,ARS,58500.0,12285.0,0.0,70785.0
1000009201,20240421,313,1,,2968.0,2845,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
1000009214,20240421,922,2,4.0,,4,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0
1000009853,20240421,1325,1,,2195.0,1576,FULFILLED,ARS,16500.0,3465.0,0.0,19965.0
1000009887,20240421,1263,1,,3671.0,1842,FULFILLED,ARS,24300.0,5103.0,1200.0,30603.0
1000010703,20240421,556,2,4.0,1354.0,4,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
1000010735,20240421,317,2,2.0,1702.0,2,CANCELLED,ARS,9720.0,2041.2,0.0,11761.2
1000010924,20240421,1077,2,2.0,1839.0,2,FULFILLED,ARS,24300.0,5103.0,0.0,29403.0
1000011305,20240421,625,1,,,2410,FULFILLED,ARS,12000.0,2520.0,900.0,15420.0
1000000109,20240422,581,2,4.0,1700.0,4,FULFILLED,ARS,33000.0,6930.0,0.0,39930.0
1000000294,20240422,195,1,,1042.0,2148,CANCELLED,ARS,36000.0,7560.0,900.0,44460.0
1000001190,20240422,133,1,,2365.0,2620,PAID,ARS,34200.0,7182.0,0.0,41382.0
1000001264,20240422,1226,1,,,1701,PAID,ARS,14962.5,3142.12,1200.0,19304.62
1000001900,20240422,147,2,2.0,3372.0,2,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
1000002321,20240422,437,2,2.0,1482.0,2,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
1000002869,20240422,94,2,1.0,3305.0,1,PAID,ARS,68400.0,14364.0,0.0,82764.0
1000003417,20240422,813,1,,3735.0,2337,CANCELLED,ARS,30000.0,6300.0,0.0,36300.0
1000003542,20240422,1039,1,,1408.0,2977,CANCELLED,ARS,37620.0,7900.2,900.0,46420.2
1000003887,20240422,172,2,2.0,1037.0,2,FULFILLED,ARS,77220.0,16216.2,0.0,93436.2
1000004115,20240422,1406,2,3.0,1504.0,3,FULFILLED,ARS,89887.5,18876.38,0.0,108763.88
1000004125,20240422,947,2,1.0,2764.0,1,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
1000005042,20240422,241,1,,4183.0,2889,FULFILLED,ARS,15000.0,3150.0,900.0,19050.0
1000005625,20240422,223,1,,1705.0,2740,PAID,ARS,15000.0,3150.0,900.0,19050.0
1000006373,20240422,1378,1,,1897.0,3503,FULFILLED,ARS,62400.0,13104.0,900.0,76404.0
1000007131,20240422,441,1,,2527.0,3142,FULFILLED,ARS,31500.0,6615.0,1200.0,39315.0
1000007884,20240422,50,2,2.0,2420.0,2,FULFILLED,ARS,44250.0,9292.5,0.0,53542.5
1000007967,20240422,647,1,,2703.0,2975,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0
1000008213,20240422,700,2,1.0,1849.0,1,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
1000008331,20240422,743,2,1.0,4002.0,1,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
1000008870,20240422,1120,1,,3172.0,1616,FULFILLED,ARS,12000.0,2520.0,1200.0,15720.0
1000009497,20240422,535,1,,3476.0,3633,PAID,ARS,12540.0,2633.4,1500.0,16673.4
1000010055,20240422,1442,2,1.0,3000.0,1,PAID,ARS,25650.0,5386.5,0.0,31036.5
1000010105,20240422,1040,2,1.0,1974.0,1,CANCELLED,ARS,29400.0,6174.0,0.0,35574.0
1000010250,20240422,1106,2,2.0,1404.0,2,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
1000000947,20240423,4,2,4.0,3564.0,4,CREATED,ARS,91260.0,19164.6,0.0,110424.6
1000002032,20240423,307,1,,3560.0,1515,FULFILLED,ARS,29925.0,6284.25,1500.0,37709.25
1000002142,20240423,1030,2,1.0,3230.0,1,CANCELLED,ARS,68310.0,14345.1,0.0,82655.1
1000002315,20240423,37,1,,1985.0,4111,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0
1000003268,20240423,1414,1,,,1423,FULFILLED,ARS,15675.0,3291.75,900.0,19866.75
1000003649,20240423,421,1,,3144.0,2178,FULFILLED,ARS,12600.0,2646.0,1200.0,16446.0
1000004938,20240423,1022,2,2.0,3160.0,2,REFUNDED,ARS,11760.0,2469.6,0.0,14229.6
1000004993,20240423,1204,2,4.0,,4,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
1000006571,20240423,656,2,3.0,3781.0,3,PAID,ARS,15000.0,3150.0,0.0,18150.0
1000008439,20240423,1169,2,4.0,3861.0,4,FULFILLED,ARS,67308.0,14134.68,0.0,81442.68
1000009059,20240423,1410,1,,,2398,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
1000009104,20240423,73,1,,3425.0,3443,CANCELLED,ARS,22800.0,4788.0,1200.0,28788.0
1000009977,20240423,420,1,,3653.0,2589,PAID,ARS,61200.0,12852.0,900.0,74952.0
1000010763,20240423,1462,2,1.0,3429.0,1,FULFILLED,ARS,29925.0,6284.25,0.0,36209.25
1000011983,20240423,35,1,,1876.0,1249,FULFILLED,ARS,38520.0,8089.2,900.0,47509.2
1000000158,20240424,905,2,1.0,2803.0,1,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
1000000869,20240424,1048,1,,2044.0,3909,PAID,ARS,12825.0,2693.25,1200.0,16718.25
1000000949,20240424,1018,2,3.0,1619.0,3,FULFILLED,ARS,37800.0,7938.0,0.0,45738.0
1000002185,20240424,902,1,,4106.0,3857,PAID,ARS,14850.0,3118.5,1500.0,19468.5
1000002417,20240424,544,2,2.0,4123.0,2,FULFILLED,ARS,12825.0,2693.25,0.0,15518.25
1000003526,20240424,761,1,,1571.0,3436,CANCELLED,ARS,23520.0,4939.2,1200.0,29659.2
1000004164,20240424,1012,1,,3324.0,3252,PAID,ARS,87600.0,18396.0,900.0,106896.0
1000004243,20240424,805,1,,1880.0,1956,FULFILLED,ARS,58248.0,12232.08,0.0,70480.08
1000006553,20240424,564,1,,3047.0,3159,CREATED,ARS,13500.0,2835.0,1500.0,17835.0
1000006830,20240424,1355,1,,2606.0,1418,FULFILLED,ARS,12000.0,2520.0,900.0,15420.0
1000007413,20240424,616,1,,2365.0,1652,FULFILLED,ARS,12936.0,2716.56,900.0,16552.56
1000008441,20240424,748,1,,2972.0,1077,FULFILLED,ARS,12000.0,2520.0,900.0,15420.0
1000008847,20240424,769,1,,4002.0,1259,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0
1000010340,20240424,459,2,4.0,2846.0,4,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
1000011352,20240424,253,1,,3151.0,1463,FULFILLED,ARS,23520.0,4939.2,1500.0,29959.2
1000000864,20240425,1115,1,,3127.0,3816,FULFILLED,ARS,113778.0,23893.38,1200.0,138871.38
1000000953,20240425,1174,1,,2828.0,3787,FULFILLED,ARS,39658.5,8328.28,0.0,47986.78
1000000991,20240425,1176,1,,1912.0,2796,FULFILLED,ARS,22680.0,4762.8,900.0,28342.8
1000003472,20240425,219,1,,1258.0,1505,FULFILLED,ARS,47250.0,9922.5,1200.0,58372.5
1000003762,20240425,1021,1,,,3614,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
1000004956,20240425,1465,1,,3315.0,2824,CANCELLED,ARS,56722.5,11911.72,900.0,69534.22
1000005259,20240425,840,2,3.0,4094.0,3,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
1000005852,20240425,590,2,2.0,,2,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
1000006128,20240425,661,1,,2237.0,1280,CANCELLED,ARS,58200.0,12222.0,1200.0,71622.0
1000007241,20240425,875,1,,2394.0,1190,CANCELLED,ARS,36000.0,7560.0,900.0,44460.0
1000007435,20240425,679,2,2.0,1497.0,2,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
1000008143,20240425,410,2,2.0,2732.0,2,FULFILLED,ARS,20520.0,4309.2,0.0,24829.2
1000008445,20240425,369,2,2.0,2687.0,2,FULFILLED,ARS,39690.0,8334.9,0.0,48024.9
1000009008,20240425,266,2,3.0,3836.0,3,FULFILLED,ARS,36960.0,7761.6,0.0,44721.6
1000009509,20240425,1297,1,,3249.0,3621,FULFILLED,ARS,23520.0,4939.2,1500.0,29959.2
1000009647,20240425,696,1,,3655.0,4045,PAID,ARS,14700.0,3087.0,0.0,17787.0
1000010379,20240425,386,2,4.0,,4,FULFILLED,ARS,20520.0,4309.2,0.0,24829.2
1000010501,20240425,476,2,2.0,,2,FULFILLED,ARS,57372.0,12048.12,0.0,69420.12
1000010636,20240425,193,2,2.0,3094.0,2,CANCELLED,ARS,35280.0,7408.8,0.0,42688.8
1000011777,20240425,524,1,,1626.0,1557,FULFILLED,ARS,11970.0,2513.7,900.0,15383.7
1000001741,20240426,564,2,3.0,3950.0,3,FULFILLED,ARS,42150.0,8851.5,0.0,51001.5
1000002064,20240426,431,2,4.0,1055.0,4,CANCELLED,ARS,54720.0,11491.2,0.0,66211.2
1000003613,20240426,698,1,,1207.0,3470,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
1000003735,20240426,919,2,2.0,4035.0,2,PAID,ARS,13230.0,2778.3,0.0,16008.3
1000003798,20240426,595,2,3.0,1068.0,3,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
1000003884,20240426,59,1,,1035.0,2696,PAID,ARS,44100.0,9261.0,1200.0,54561.0
1000003984,20240426,1107,1,,,1258,REFUNDED,ARS,30000.0,6300.0,1200.0,37500.0
1000004295,20240426,1195,1,,1275.0,1323,FULFILLED,ARS,24300.0,5103.0,1200.0,30603.0
1000004584,20240426,713,1,,3920.0,3598,FULFILLED,ARS,12000.0,2520.0,900.0,15420.0
1000004820,20240426,906,2,3.0,2083.0,3,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
1000007462,20240426,1189,1,,2365.0,3114,PAID,ARS,12825.0,2693.25,1500.0,17018.25
1000008574,20240426,157,1,,1247.0,3377,FULFILLED,ARS,26820.0,5632.2,1200.0,33652.2
1000008768,20240426,1384,2,2.0,1643.0,2,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
1000009082,20240426,319,1,,,3060,CANCELLED,ARS,31752.0,6667.92,0.0,38419.92
1000009268,20240426,442,1,,4180.0,1937,FULFILLED,ARS,37800.0,7938.0,1200.0,46938.0
1000009317,20240426,840,2,4.0,2921.0,4,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
1000009839,20240426,203,1,,1037.0,3980,FULFILLED,ARS,60930.0,12795.3,0.0,73725.3
1000010356,20240426,1223,2,4.0,1858.0,4,REFUNDED,ARS,27000.0,5670.0,0.0,32670.0
1000010442,20240426,839,1,,2037.0,2896,FULFILLED,ARS,44550.0,9355.5,900.0,54805.5
1000010542,20240426,826,1,,2336.0,1334,FULFILLED,ARS,24300.0,5103.0,900.0,30303.0
1000011176,20240426,273,1,,4023.0,3051,CANCELLED,ARS,36060.0,7572.6,1500.0,45132.6
1000011802,20240426,22,2,4.0,2484.0,4,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
1000000265,20240427,1065,1,,2984.0,2753,FULFILLED,ARS,52536.0,11032.56,900.0,64468.56
1000001784,20240427,1335,1,,2414.0,3820,FULFILLED,ARS,20520.0,4309.2,1200.0,26029.2
1000002080,20240427,301,1,,1330.0,2772,FULFILLED,ARS,10260.0,2154.6,1500.0,13914.6
1000003611,20240427,350,1,,1056.0,1305,CANCELLED,ARS,64500.0,13545.0,900.0,78945.0
1000003828,20240427,313,2,4.0,2111.0,4,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0
1000005058,20240427,1042,1,,1888.0,3260,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
1000005359,20240427,786,2,4.0,1736.0,4,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
1000005779,20240427,649,2,3.0,1649.0,3,FULFILLED,ARS,12600.0,2646.0,0.0,15246.0
1000007354,20240427,907,1,,3980.0,2949,PAID,ARS,36696.0,7706.16,900.0,45302.16
1000008412,20240427,1359,1,,3423.0,3441,PAID,ARS,22800.0,4788.0,1500.0,29088.0
1000009769,20240427,490,1,,3621.0,3049,PAID,ARS,28200.0,5922.0,0.0,34122.0
1000010178,20240427,585,1,,3733.0,2883,FULFILLED,ARS,12000.0,2520.0,1500.0,16020.0
