shipment_id,shipped_date_id,delivered_date_id,customer_id,channel_id,store_id,shipping_address_id,carrier,tracking_number,status,shipped_at_time,delivered_at_time
9000009114,20240308,20240309,1221,2,4.0,4,PICKUP,,DELIVERED,02:49:03,02:49:03
9000009171,20240308,20240309,408,2,3.0,3,PICKUP,,READY,23:00:39,23:00:39
9000010191,20240308,20240309,835,2,2.0,2,PICKUP,,DELIVERED,22:02:26,22:02:26
9000010263,20240308,20240310,1309,1,,3418,Correo Argentino,TRK-ZAN40YEH5Z,DELIVERED,00:23:55,00:23:55
9000011132,20240308,20240310,1346,1,,1061,Correo Argentino,TRK-S09EDJMC6H,DELIVERED,12:06:04,12:06:04
9000011746,20240308,20240313,1352,1,,1716,Correo Argentino,TRK-JQCYEZTFWG,DELIVERED,15:17:47,15:17:47
9000000284,20240309,20240310,426,2,2.0,2,PICKUP,,DELIVERED,13:44:42,13:44:42
9000000701,20240309,20240310,1425,2,3.0,3,PICKUP,,DELIVERED,03:57:22,03:57:22
9000001446,20240309,20240310,1246,2,3.0,3,PICKUP,,DELIVERED,15:00:03,15:00:03
9000003389,20240309,20240314,1500,1,,1393,Correo Argentino,TRK-DNQMUCRWMC,DELIVERED,14:10:07,14:10:07
9000003480,20240309,20240312,1044,1,,1137,Correo Argentino,TRK-9ZAV0N0Z65,DELIVERED,15:52:16,15:52:16
9000004120,20240309,20240314,1190,1,,4112,Correo Argentino,TRK-SVQVVEXMO4,SHIPPED,06:26:16,06:26:16
9000004711,20240309,20240310,899,2,4.0,4,PICKUP,,DELIVERED,06:59:28,06:59:28
9000005480,20240309,20240310,376,2,1.0,1,PICKUP,,DELIVERED,11:33:39,11:33:39
9000006704,20240309,20240311,243,1,,3601,Correo Argentino,TRK-WSGBLQ143W,SHIPPED,14:44:23,14:44:23
9000008542,20240309,20240313,1399,1,,3549,Correo Argentino,TRK-4C1LEYMPEO,DELIVERED,14:53:32,14:53:32
9000009880,20240309,20240310,1288,2,4.0,4,PICKUP,,DELIVERED,23:40:18,23:40:18
9000009960,20240309,20240314,401,1,,3322,Correo Argentino,TRK-3T9EM7HJTZ,DELIVERED,11:02:33,11:02:33
9000010556,20240309,20240310,301,2,4.0,4,PICKUP,,DELIVERED,05:07:46,05:07:46
9000010984,20240309,20240312,1132,1,,2759,Correo Argentino,TRK-K4S4RBSWYA,DELIVERED,21:32:53,21:32:53
9000011457,20240309,20240313,843,1,,1209,Correo Argentino,TRK-N86FSIN1X5,DELIVERED,09:56:46,09:56:46
9000000739,20240310,20240311,879,2,4.0,4,PICKUP,,DELIVERED,22:47:39,22:47:39
9000002175,20240310,20240311,1108,2,3.0,3,PICKUP,,DELIVERED,18:06:42,18:06:42
9000002765,20240310,20240311,291,2,1.0,1,PICKUP,,DELIVERED,13:10:31,13:10:31
9000002894,20240310,20240315,175,1,,3088,Correo Argentino,TRK-98KOBP5ZM1,DELIVERED,09:24:19,09:24:19
9000003702,20240310,20240311,414,2,2.0,2,PICKUP,,DELIVERED,13:14:34,13:14:34
9000004046,20240310,20240311,1163,2,2.0,2,PICKUP,,DELIVERED,01:41:20,01:41:20
9000004932,20240310,20240312,1132,1,,2815,Correo Argentino,TRK-O2SJOJBNC5,DELIVERED,12:43:43,12:43:43
9000004945,20240310,20240311,812,2,3.0,3,PICKUP,,DELIVERED,19:10:25,19:10:25
9000005620,20240310,20240317,121,1,,3166,Correo Argentino,TRK-WNWKLJLTAV,DELIVERED,09:02:26,09:02:26
9000006844,20240310,20240311,1198,2,1.0,1,PICKUP,,READY,09:17:32,09:17:32
9000008174,20240310,20240312,1184,1,,2279,Correo Argentino,TRK-TN35G1TOVP,DELIVERED,23:30:07,23:30:07
9000009302,20240310,20240311,778,2,1.0,1,PICKUP,,SHIPPED,07:48:06,07:48:06
9000009627,20240310,20240314,327,1,,2429,Correo Argentino,TRK-JS27G40SO1,SHIPPED,18:03:49,18:03:49
9000009808,20240310,20240314,348,1,,1843,Correo Argentino,TRK-94VPLW1WX4,DELIVERED,10:27:17,10:27:17
9000009973,20240310,20240313,651,1,,1773,Correo Argentino,TRK-9IUYLKTU1D,SHIPPED,07:37:53,07:37:53
9000011281,20240310,20240311,338,2,1.0,1,PICKUP,,SHIPPED,14:27:17,14:27:17
9000002539,20240311,20240314,706,1,,1041,Correo Argentino,TRK-30X30W3OQ5,DELIVERED,16:23:52,16:23:52
9000005271,20240311,20240315,675,1,,2666,Correo Argentino,TRK-7X24JZAGJN,DELIVERED,18:05:37,18:05:37
9000005644,20240311,20240314,1443,1,,3483,Correo Argentino,TRK-DWACQ9GYPN,DELIVERED,04:46:17,04:46:17
9000005728,20240311,20240315,576,1,,2089,Correo Argentino,TRK-ZCSL4LFPIE,DELIVERED,11:21:15,11:21:15
9000006463,20240311,20240315,604,1,,2921,Correo Argentino,TRK-UZ6BZ3I9X3,DELIVERED,11:55:04,11:55:04
9000006909,20240311,20240315,746,1,,4200,Correo Argentino,TRK-OOJIO47QG8,DELIVERED,09:44:24,09:44:24
9000007130,20240311,20240312,1233,2,2.0,2,PICKUP,,DELIVERED,06:51:10,06:51:10
9000007553,20240311,20240315,304,1,,3599,Correo Argentino,TRK-ZCEP2EVREZ,DELIVERED,18:07:59,18:07:59
9000008225,20240311,20240315,1316,1,,2584,Correo Argentino,TRK-U780FOP3N2,DELIVERED,22:38:14,22:38:14
9000008817,20240311,20240313,715,1,,1438,Correo Argentino,TRK-AYQEFNWGEE,DELIVERED,07:25:56,07:25:56
9000009328,20240311,20240313,298,1,,3749,Correo Argentino,TRK-ZC7NJ7ZYFC,DELIVERED,01:24:37,01:24:37
9000011828,20240311,20240316,666,1,,2727,Correo Argentino,TRK-8KB15NC7I9,DELIVERED,03:10:31,03:10:31
9000000005,20240312,20240313,614,2,2.0,2,PICKUP,,DELIVERED,20:54:35,20:54:35
9000002263,20240312,20240317,696,1,,2357,Correo Argentino,TRK-JLYEGL0B54,DELIVERED,15:21:25,15:21:25
9000002929,20240312,20240313,760,2,1.0,1,PICKUP,,DELIVERED,11:42:28,11:42:28
9000003660,20240312,20240315,833,1,,2800,Correo Argentino,TRK-YIYOMPY4I0,DELIVERED,05:32:22,05:32:22
9000004675,20240312,20240313,244,2,4.0,4,PICKUP,,SHIPPED,04:38:18,04:38:18
9000005174,20240312,20240313,303,2,4.0,4,PICKUP,,SHIPPED,10:19:00,10:19:00
9000005242,20240312,20240315,808,1,,1080,Correo Argentino,TRK-I9NKN0I2K8,DELIVERED,17:24:07,17:24:07
9000005575,20240312,20240313,1326,2,3.0,3,PICKUP,,DELIVERED,15:43:07,15:43:07
9000007080,20240312,20240313,1377,2,1.0,1,PICKUP,,DELIVERED,01:58:09,01:58:09
9000007127,20240312,20240317,1130,1,,3303,Correo Argentino,TRK-ER5FGRWK47,DELIVERED,23:43:43,23:43:43
9000008265,20240312,20240317,566,1,,2457,Correo Argentino,TRK-2PUXPRTHPD,DELIVERED,21:15:07,21:15:07
9000009168,20240312,20240313,323,2,2.0,2,PICKUP,,DELIVERED,16:41:42,16:41:42
9000011364,20240312,20240313,922,2,4.0,4,PICKUP,,DELIVERED,23:14:12,23:14:12
9000000010,20240313,20240314,1336,2,1.0,1,PICKUP,,DELIVERED,02:19:39,02:19:39
9000000716,20240313,20240318,586,1,,2637,Correo Argentino,TRK-A3MFK5A38E,DELIVERED,13:58:28,13:58:28
9000001121,20240313,20240314,447,2,4.0,4,PICKUP,,DELIVERED,23:39:40,23:39:40
9000001311,20240313,20240317,918,1,,2833,Correo Argentino,TRK-SVDRPS9M0F,SHIPPED,19:10:34,19:10:34
9000001578,20240313,20240314,715,2,2.0,2,PICKUP,,DELIVERED,12:26:40,12:26:40
9000001809,20240313,20240315,1482,1,,1275,Correo Argentino,TRK-7VOFHJ9D94,DELIVERED,18:48:41,18:48:41
9000003500,20240313,20240315,396,1,,1992,Correo Argentino,TRK-KEJDVT65J4,DELIVERED,21:13:22,21:13:22
9000003841,20240313,20240314,462,2,2.0,2,PICKUP,,DELIVERED,04:59:43,04:59:43
9000003893,20240313,20240314,731,2,1.0,1,PICKUP,,DELIVERED,12:10:52,12:10:52
9000005832,20240313,20240317,1257,1,,1708,Correo Argentino,TRK-YV31YZTLNT,DELIVERED,11:35:27,11:35:27
9000006300,20240313,20240317,376,1,,1457,Correo Argentino,TRK-I61ZML9G40,DELIVERED,22:29:03,22:29:03
9000006420,20240313,20240318,114,1,,1378,Correo Argentino,TRK-MU5ZCQ0CVL,SHIPPED,16:15:25,16:15:25
9000006750,20240313,20240318,158,1,,1723,Correo Argentino,TRK-G8FUG9YTSY,DELIVERED,14:28:40,14:28:40
9000006921,20240313,20240315,481,1,,2854,Correo Argentino,TRK-CUZAPRRITY,DELIVERED,05:30:42,05:30:42
9000007847,20240313,20240318,704,1,,2320,Correo Argentino,TRK-5MOF97AWF3,DELIVERED,07:50:41,07:50:41
9000008098,20240313,20240314,129,2,2.0,2,PICKUP,,DELIVERED,08:58:27,08:58:27
9000008466,20240313,20240314,286,2,4.0,4,PICKUP,,DELIVERED,23:34:49,23:34:49
9000008924,20240313,20240316,1302,1,,4068,Correo Argentino,TRK-EQ3Q7423NU,DELIVERED,14:08:55,14:08:55
9000010927,20240313,20240314,541,2,3.0,3,PICKUP,,DELIVERED,10:08:26,10:08:26
9000011623,20240313,20240315,536,1,,3986,Correo Argentino,TRK-KBENLAL7OI,DELIVERED,23:44:44,23:44:44
9000000843,20240314,20240321,1411,1,,3792,Correo Argentino,TRK-73JUNBKX0X,DELIVERED,14:44:32,14:44:32
9000001283,20240314,20240316,252,1,,3846,Correo Argentino,TRK-8Q37MB2XHY,DELIVERED,06:05:05,06:05:05
9000001377,20240314,20240319,1456,1,,4130,Correo Argentino,TRK-OIEBQUCPYQ,DELIVERED,22:12:53,22:12:53
9000001986,20240314,20240315,282,2,2.0,2,PICKUP,,SHIPPED,05:32:08,05:32:08
9000002291,20240314,20240315,718,2,4.0,4,PICKUP,,DELIVERED,06:04:38,06:04:38
9000002914,20240314,20240315,129,2,4.0,4,PICKUP,,DELIVERED,22:17:28,22:17:28
9000003010,20240314,20240318,1270,1,,2334,Correo Argentino,TRK-RM0QWDN8FL,DELIVERED,23:15:21,23:15:21
9000003208,20240314,20240318,494,1,,3404,Correo Argentino,TRK-BRRIC9PI24,DELIVERED,14:27:45,14:27:45
9000003418,20240314,20240319,323,1,,1715,Correo Argentino,TRK-W1BMJB1MW0,DELIVERED,12:52:22,12:52:22
9000004699,20240314,20240317,536,1,,4185,Correo Argentino,TRK-ZWR6RMR56K,DELIVERED,07:17:51,07:17:51
9000005006,20240314,20240317,519,1,,1309,Correo Argentino,TRK-8UN6WU89TM,DELIVERED,04:18:13,04:18:13
9000005204,20240314,20240315,1071,2,2.0,2,PICKUP,,DELIVERED,02:07:29,02:07:29
9000005421,20240314,20240315,1094,2,1.0,1,PICKUP,,DELIVERED,22:32:28,22:32:28
9000005555,20240314,20240315,833,2,1.0,1,PICKUP,,SHIPPED,00:22:05,00:22:05
9000006121,20240314,20240316,447,1,,1676,Correo Argentino,TRK-BNF5AAMYVM,DELIVERED,22:52:26,22:52:26
9000006398,20240314,20240319,602,1,,2305,Correo Argentino,TRK-8NF9A2QMGR,DELIVERED,15:57:40,15:57:40
9000006468,20240314,20240319,1448,1,,1946,Correo Argentino,TRK-BKPOTOXJ5L,DELIVERED,06:11:18,06:11:18
9000006630,20240314,20240318,1359,1,,3570,Correo Argentino,TRK-14VXEVC66L,DELIVERED,17:08:50,17:08:50
9000006804,20240314,20240315,1477,2,2.0,2,PICKUP,,SHIPPED,02:15:27,02:15:27
9000006868,20240314,20240315,1216,2,4.0,4,PICKUP,,DELIVERED,21:02:39,21:02:39
9000007063,20240314,20240315,12,2,1.0,1,PICKUP,,SHIPPED,09:07:08,09:07:08
9000008259,20240314,20240315,921,2,4.0,4,PICKUP,,DELIVERED,23:13:26,23:13:26
9000009217,20240314,20240316,88,1,,3658,Correo Argentino,TRK-P2FJBJX4CE,DELIVERED,03:43:44,03:43:44
9000009713,20240314,20240316,444,1,,1657,Correo Argentino,TRK-YUSE816YG8,DELIVERED,21:56:05,21:56:05
9000011641,20240314,20240315,1470,2,4.0,4,PICKUP,,SHIPPED,11:01:09,11:01:09
9000011816,20240314,20240315,708,2,4.0,4,PICKUP,,DELIVERED,18:33:03,18:33:03
9000011990,20240314,20240316,1270,1,,2812,Correo Argentino,TRK-V3E64V4JX3,DELIVERED,02:01:43,02:01:43
9000000251,20240315,20240316,1316,2,3.0,3,PICKUP,,DELIVERED,03:55:16,03:55:16
9000000881,20240315,20240316,1445,2,3.0,3,PICKUP,,DELIVERED,01:09:44,01:09:44
9000001590,20240315,20240316,566,2,1.0,1,PICKUP,,DELIVERED,20:24:05,20:24:05
9000001843,20240315,20240316,93,2,1.0,1,PICKUP,,DELIVERED,04:00:03,04:00:03
9000002622,20240315,20240316,782,2,2.0,2,PICKUP,,DELIVERED,00:28:38,00:28:38
9000004129,20240315,20240318,691,1,,3545,Correo Argentino,TRK-W6LE9A1I3V,SHIPPED,12:42:03,12:42:03
9000004412,20240315,20240316,689,2,2.0,2,PICKUP,,DELIVERED,12:40:13,12:40:13
9000007364,20240315,20240320,1450,1,,3872,Correo Argentino,TRK-DMVJUJSC11,DELIVERED,03:16:46,03:16:46
9000007680,20240315,20240320,1238,1,,3494,Correo Argentino,TRK-Q27922FUPE,DELIVERED,17:17:55,17:17:55
9000008254,20240315,20240316,1031,2,3.0,3,PICKUP,,DELIVERED,06:36:37,06:36:37
9000008280,20240315,20240318,377,1,,4180,Correo Argentino,TRK-IAYHDMXFP5,SHIPPED,08:06:56,08:06:56
9000008746,20240315,20240317,1148,1,,3297,Correo Argentino,TRK-J0BFZK4OAX,DELIVERED,09:27:20,09:27:20
9000009885,20240315,20240316,1047,2,4.0,4,PICKUP,,DELIVERED,11:54:13,11:54:13
9000009938,20240315,20240318,1287,1,,3092,Correo Argentino,TRK-XJICWMI6W2,SHIPPED,04:41:14,04:41:14
9000010571,20240315,20240320,620,1,,2343,Correo Argentino,TRK-VVV4SKNH01,DELIVERED,15:30:54,15:30:54
9000010957,20240315,20240316,438,2,4.0,4,PICKUP,,DELIVERED,18:59:24,18:59:24
9000011757,20240315,20240318,302,1,,3650,Correo Argentino,TRK-2YI38HV41L,DELIVERED,21:21:47,21:21:47
9000000054,20240316,20240317,251,2,4.0,4,PICKUP,,SHIPPED,02:19:59,02:19:59
9000000303,20240316,20240317,1286,2,3.0,3,PICKUP,,SHIPPED,23:03:26,23:03:26
9000000304,20240316,20240320,1416,1,,2938,Correo Argentino,TRK-WR4IJI934Q,DELIVERED,15:57:51,15:57:51
9000000329,20240316,20240319,169,1,,2191,Correo Argentino,TRK-TKIZIWWL0A,DELIVERED,11:29:09,11:29:09
9000003090,20240316,20240321,1139,1,,2777,Correo Argentino,TRK-RGV53AOKD3,SHIPPED,00:42:37,00:42:37
9000003093,20240316,20240321,98,1,,3420,Correo Argentino,TRK-E3HKYIRKKB,SHIPPED,14:18:28,14:18:28
9000003897,20240316,20240317,1481,2,3.0,3,PICKUP,,DELIVERED,18:21:45,18:21:45
9000006221,20240316,20240322,1441,1,,3603,Correo Argentino,TRK-LBYN2RGJI9,DELIVERED,19:51:37,19:51:37
9000006676,20240316,20240317,881,2,1.0,1,PICKUP,,DELIVERED,06:27:43,06:27:43
9000006987,20240316,20240317,666,2,1.0,1,PICKUP,,DELIVERED,06:43:53,06:43:53
9000007350,20240316,20240320,1387,1,,2498,Correo Argentino,TRK-YTMIMGKCXV,DELIVERED,16:24:00,16:24:00
9000007636,20240316,20240317,354,2,3.0,3,PICKUP,,DELIVERED,03:50:58,03:50:58
9000007922,20240316,20240321,205,1,,1663,Correo Argentino,TRK-RW9XNW54BW,DELIVERED,01:28:13,01:28:13
9000008338,20240316,20240319,534,1,,3125,Correo Argentino,TRK-FS92N3GMCN,DELIVERED,04:09:20,04:09:20
9000008801,20240316,20240321,397,1,,1514,Correo Argentino,TRK-A34FUUY918,DELIVERED,19:22:59,19:22:59
9000010811,20240316,20240321,288,1,,2937,Correo Argentino,TRK-DY5V44BVD3,DELIVERED,17:05:51,17:05:51
9000011024,20240316,20240317,798,2,3.0,3,PICKUP,,DELIVERED,15:37:10,15:37:10
9000000390,20240317,20240321,88,1,,2073,Correo Argentino,TRK-NN5IO7R6FW,DELIVERED,05:40:23,05:40:23
9000001212,20240317,20240318,193,2,4.0,4,PICKUP,,DELIVERED,10:26:03,10:26:03
9000001646,20240317,20240318,931,2,1.0,1,PICKUP,,SHIPPED,01:36:25,01:36:25
9000002387,20240317,20240320,1342,1,,1281,Correo Argentino,TRK-UC73QFLJ6P,DELIVERED,06:19:26,06:19:26
9000003862,20240317,20240318,962,2,1.0,1,PICKUP,,DELIVERED,08:14:34,08:14:34
9000007030,20240317,20240321,1377,1,,3829,Correo Argentino,TRK-IRWXIMWSSL,DELIVERED,10:29:04,10:29:04
9000007485,20240317,20240318,1043,2,1.0,1,PICKUP,,DELIVERED,16:36:06,16:36:06
9000008492,20240317,20240318,900,2,1.0,1,PICKUP,,DELIVERED,10:06:37,10:06:37
9000010251,20240317,20240318,1182,2,3.0,3,PICKUP,,DELIVERED,15:52:09,15:52:09
9000011498,20240317,20240321,230,1,,2812,Correo Argentino,TRK-A3N8NF18ST,DELIVERED,14:32:21,14:32:21
9000011740,20240317,20240321,775,1,,2831,Correo Argentino,TRK-UQQDTU6SGE,DELIVERED,21:01:07,21:01:07
9000000350,20240318,20240319,1073,2,3.0,3,PICKUP,,DELIVERED,02:37:52,02:37:52
9000000832,20240318,20240319,1336,2,2.0,2,PICKUP,,DELIVERED,20:09:54,20:09:54
9000001319,20240318,20240322,998,1,,4042,Correo Argentino,TRK-HCJOJZ5K9I,DELIVERED,02:56:27,02:56:27
9000002708,20240318,20240321,272,1,,4099,Correo Argentino,TRK-6J2VF9AHAN,DELIVERED,15:23:01,15:23:01
9000003361,20240318,20240321,717,1,,2741,Correo Argentino,TRK-0Q9T1G8RMI,DELIVERED,05:30:10,05:30:10
9000003574,20240318,20240322,705,1,,2874,Correo Argentino,TRK-7TOYFIIFFA,DELIVERED,20:09:15,20:09:15
9000004338,20240318,20240319,1321,2,4.0,4,PICKUP,,DELIVERED,05:26:56,05:26:56
9000005077,20240318,20240320,1008,1,,1858,Correo Argentino,TRK-17AIH2E9XE,DELIVERED,17:39:35,17:39:35
9000005152,20240318,20240321,126,1,,2578,Correo Argentino,TRK-SEDTJ7XCGF,SHIPPED,08:58:00,08:58:00
9000005877,20240318,20240322,858,1,,3488,Correo Argentino,TRK-38BBKMRHEZ,DELIVERED,15:46:41,15:46:41
9000005896,20240318,20240322,1319,1,,1919,Correo Argentino,TRK-7M7IX4I8WJ,DELIVERED,03:54:32,03:54:32
9000006061,20240318,20240319,459,2,4.0,4,PICKUP,,DELIVERED,09:14:54,09:14:54
9000006168,20240318,20240322,492,1,,2919,Correo Argentino,TRK-50JQR9FVW5,DELIVERED,08:59:09,08:59:09
9000007725,20240318,20240319,1318,2,2.0,2,PICKUP,,DELIVERED,20:00:12,20:00:12
9000009503,20240318,20240322,705,1,,3556,Correo Argentino,TRK-PR7RT0FC22,DELIVERED,06:36:00,06:36:00
9000010313,20240318,20240320,1463,1,,2184,Correo Argentino,TRK-O0PSB0ZLZT,DELIVERED,09:33:42,09:33:42
9000011163,20240318,20240323,1366,1,,3837,Correo Argentino,TRK-3GO0EDUM8E,DELIVERED,08:43:31,08:43:31
9000011298,20240318,20240320,45,1,,3750,Correo Argentino,TRK-DHAK6EXIUN,READY,01:00:40,01:00:40
9000000441,20240319,20240323,274,1,,1623,Correo Argentino,TRK-P0LK5MVLTM,DELIVERED,14:42:42,14:42:42
9000001240,20240319,20240323,658,1,,1398,Correo Argentino,TRK-IXOYXN4JAA,DELIVERED,20:43:50,20:43:50
9000002116,20240319,20240323,795,1,,2182,Correo Argentino,TRK-CZFPT44V4Z,DELIVERED,04:19:02,04:19:02
9000002511,20240319,20240320,1284,2,1.0,1,PICKUP,,SHIPPED,11:39:27,11:39:27
9000003292,20240319,20240325,1370,1,,3361,Correo Argentino,TRK-K3XIK6NRAT,DELIVERED,00:01:37,00:01:37
9000003301,20240319,20240322,907,1,,2226,Correo Argentino,TRK-CWA210YD3S,DELIVERED,02:28:57,02:28:57
9000003364,20240319,20240324,957,1,,2999,Correo Argentino,TRK-5B3IR24O8Q,DELIVERED,05:20:21,05:20:21
9000003670,20240319,20240320,377,2,1.0,1,PICKUP,,DELIVERED,09:42:18,09:42:18
9000003989,20240319,20240320,756,2,1.0,1,PICKUP,,DELIVERED,16:43:14,16:43:14
9000004092,20240319,20240322,1278,1,,1938,Correo Argentino,TRK-OHWKQX462A,SHIPPED,12:11:49,12:11:49
9000004435,20240319,20240321,896,1,,1789,Correo Argentino,TRK-NU4MF888HM,DELIVERED,14:23:39,14:23:39
9000004832,20240319,20240321,1205,1,,3271,Correo Argentino,TRK-166DXXTPDV,DELIVERED,07:47:40,07:47:40
9000005154,20240319,20240321,709,1,,2726,Correo Argentino,TRK-UNBHZTTZHX,SHIPPED,22:46:41,22:46:41
9000006505,20240319,20240326,373,1,,2587,Correo Argentino,TRK-HNBL9TLNLG,DELIVERED,23:20:55,23:20:55
9000007520,20240319,20240322,1154,1,,3773,Correo Argentino,TRK-SZYQO8ESAW,DELIVERED,13:43:00,13:43:00
9000010433,20240319,20240320,972,2,1.0,1,PICKUP,,DELIVERED,15:41:57,15:41:57
9000010844,20240319,20240323,341,1,,4070,Correo Argentino,TRK-ZAUV5C7PO0,DELIVERED,09:14:25,09:14:25
9000000393,20240320,20240321,803,2,3.0,3,PICKUP,,DELIVERED,04:53:22,04:53:22
9000000563,20240320,20240321,1480,2,2.0,2,PICKUP,,DELIVERED,18:04:05,18:04:05
9000001294,20240320,20240324,999,1,,1332,Correo Argentino,TRK-ZF1YHC41O5,DELIVERED,02:56:37,02:56:37
9000002314,20240320,20240322,350,1,,3810,Correo Argentino,TRK-TGQYR3VX5A,SHIPPED,05:23:50,05:23:50
9000002777,20240320,20240321,1101,2,2.0,2,PICKUP,,DELIVERED,07:52:40,07:52:40
9000003625,20240320,20240327,1300,1,,3076,Correo Argentino,TRK-6RPN927PUU,DELIVERED,18:50:53,18:50:53
9000004273,20240320,20240322,227,1,,2078,Correo Argentino,TRK-H97WRYFKWA,DELIVERED,23:13:03,23:13:03
9000004553,20240320,20240326,1311,1,,3646,Correo Argentino,TRK-WRHRCJ573M,SHIPPED,15:32:42,15:32:42
9000004640,20240320,20240324,12,1,,3611,Correo Argentino,TRK-JL77NW6VT9,SHIPPED,06:52:46,06:52:46
9000004810,20240320,20240325,1261,1,,1588,Correo Argentino,TRK-Y625N2LAEQ,DELIVERED,20:02:44,20:02:44
9000005127,20240320,20240321,1035,2,2.0,2,PICKUP,,SHIPPED,08:49:05,08:49:05
9000005301,20240320,20240325,511,1,,1434,Correo Argentino,TRK-VGO3A6AF63,DELIVERED,23:22:09,23:22:09
9000005413,20240320,20240321,962,2,4.0,4,PICKUP,,DELIVERED,22:48:51,22:48:51
9000006732,20240320,20240322,1433,1,,2712,Correo Argentino,TRK-S2YTOB88JV,DELIVERED,13:29:28,13:29:28
9000006898,20240320,20240321,1063,2,2.0,2,PICKUP,,DELIVERED,09:05:48,09:05:48
9000007732,20240320,20240321,47,2,4.0,4,PICKUP,,READY,01:05:19,01:05:19
9000008311,20240320,20240321,88,2,2.0,2,PICKUP,,DELIVERED,23:56:50,23:56:50
9000008414,20240320,20240321,260,2,1.0,1,PICKUP,,DELIVERED,19:45:16,19:45:16
9000008617,20240320,20240324,681,1,,1069,Correo Argentino,TRK-B4363H7JNR,DELIVERED,23:37:02,23:37:02
9000009600,20240320,20240321,437,2,1.0,1,PICKUP,,SHIPPED,23:39:50,23:39:50
9000010003,20240320,20240321,760,2,2.0,2,PICKUP,,DELIVERED,09:10:20,09:10:20
9000010084,20240320,20240324,794,1,,1603,Correo Argentino,TRK-LM5E1JI5TD,DELIVERED,11:39:59,11:39:59
9000010596,20240320,20240325,924,1,,3947,Correo Argentino,TRK-OV4F3C2KQW,DELIVERED,08:58:34,08:58:34
9000010597,20240320,20240321,583,2,1.0,1,PICKUP,,DELIVERED,05:03:13,05:03:13
9000011546,20240320,20240321,651,2,4.0,4,PICKUP,,DELIVERED,23:13:35,23:13:35
9000003445,20240321,20240325,1421,1,,3290,Correo Argentino,TRK-FZXWTBDWXF,DELIVERED,14:56:18,14:56:18
9000005446,20240321,20240322,522,2,2.0,2,PICKUP,,DELIVERED,00:00:32,00:00:32
9000007492,20240321,20240326,1489,1,,2131,Correo Argentino,TRK-B3CRS2FVSS,DELIVERED,13:45:41,13:45:41
9000009943,20240321,20240322,1457,2,2.0,2,PICKUP,,DELIVERED,00:27:42,00:27:42
9000010347,20240321,20240325,517,1,,3055,Correo Argentino,TRK-Z01OY3TFDK,SHIPPED,05:24:12,05:24:12
9000010661,20240321,20240322,1233,2,3.0,3,PICKUP,,DELIVERED,01:36:44,01:36:44
9000011525,20240321,20240328,10,1,,1310,Correo Argentino,TRK-7PROTKFOVZ,DELIVERED,15:16:48,15:16:48
9000001549,20240322,20240323,504,2,3.0,3,PICKUP,,DELIVERED,00:15:12,00:15:12
9000001978,20240322,20240323,554,2,2.0,2,PICKUP,,DELIVERED,09:29:20,09:29:20
9000003384,20240322,20240324,784,1,,3715,Correo Argentino,TRK-ZX8XKN3U4S,DELIVERED,09:59:06,09:59:06
9000004862,20240322,20240323,249,2,3.0,3,PICKUP,,DELIVERED,17:28:41,17:28:41
9000005220,20240322,20240326,349,1,,2401,Correo Argentino,TRK-M2FDZ6ONRC,DELIVERED,02:40:15,02:40:15
9000005673,20240322,20240323,1248,2,3.0,3,PICKUP,,SHIPPED,20:03:44,20:03:44
9000005821,20240322,20240326,467,1,,3108,Correo Argentino,TRK-QBIYRQQWMQ,DELIVERED,17:16:19,17:16:19
9000006964,20240322,20240326,712,1,,2978,Correo Argentino,TRK-L7OY79DQ7W,DELIVERED,13:50:45,13:50:45
9000007273,20240322,20240326,390,1,,3789,Correo Argentino,TRK-FO8I6Q7W23,DELIVERED,17:52:15,17:52:15
9000007685,20240322,20240326,825,1,,3547,Correo Argentino,TRK-DMWGRQ7424,DELIVERED,16:46:52,16:46:52
9000008125,20240322,20240324,16,1,,4158,Correo Argentino,TRK-R201GNWUSR,DELIVERED,01:08:15,01:08:15
9000008387,20240322,20240323,113,2,1.0,1,PICKUP,,DELIVERED,21:02:28,21:02:28
9000009197,20240322,20240327,1109,1,,4127,Correo Argentino,TRK-D4VM8ARLI6,DELIVERED,06:18:46,06:18:46
9000009352,20240322,20240323,956,2,4.0,4,PICKUP,,DELIVERED,23:40:56,23:40:56
9000009478,20240322,20240327,1224,1,,2040,Correo Argentino,TRK-7HV3KBJE7H,DELIVERED,09:06:15,09:06:15
9000009633,20240322,20240323,1168,2,1.0,1,PICKUP,,DELIVERED,23:51:15,23:51:15
9000009987,20240322,20240323,613,2,1.0,1,PICKUP,,DELIVERED,15:26:08,15:26:08
9000010291,20240322,20240323,1193,2,4.0,4,PICKUP,,DELIVERED,13:54:50,13:54:50
9000011399,20240322,20240325,87,1,,2734,Correo Argentino,TRK-U802E6HISP,DELIVERED,00:49:28,00:49:28
9000000338,20240323,20240325,1400,1,,2649,Correo Argentino,TRK-PRYVF3TIVE,DELIVERED,09:06:07,09:06:07
9000000419,20240323,20240326,283,1,,1937,Correo Argentino,TRK-MN41R7CX7M,DELIVERED,18:53:53,18:53:53
9000000544,20240323,20240324,461,2,3.0,3,PICKUP,,DELIVERED,12:27:13,12:27:13
9000001457,20240323,20240328,711,1,,2011,Correo Argentino,TRK-FMLG5V0WAN,SHIPPED,11:41:00,11:41:00
