order_item_id,date_id,product_sk,customer_sk,channel_sk,store_sk,quantity,unit_price,discount_amount,line_total
5000007714,20240405,1,573,2,4.0,3,12000.0,3600.0,32400.0
5000008344,20240405,1,35,1,,1,12000.0,600.0,11400.0
5000014074,20240405,2,776,2,1.0,3,15000.0,900.0,44100.0
5000014245,20240405,2,262,1,,3,15000.0,0.0,45000.0
5000015944,20240405,2,784,1,,2,15000.0,600.0,29400.0
5000000192,20240406,2,590,1,,1,15000.0,1500.0,13500.0
5000001035,20240406,2,1436,1,,3,15000.0,2250.0,42750.0
5000001312,20240406,1,1375,1,,2,12000.0,0.0,24000.0
5000001359,20240406,2,1212,1,,3,15000.0,900.0,44100.0
5000002485,20240406,1,771,2,3.0,3,12000.0,720.0,35280.0
5000002615,20240406,1,264,1,,1,12000.0,240.0,11760.0
5000002979,20240406,2,748,1,,2,15750.0,1575.0,29925.0
5000003317,20240406,2,1280,2,3.0,1,15750.0,1575.0,14175.0
5000003415,20240406,2,393,1,,2,15000.0,0.0,30000.0
5000003416,20240406,2,393,1,,2,15000.0,0.0,30000.0
5000003523,20240406,2,521,2,1.0,3,15000.0,2250.0,42750.0
5000003696,20240406,1,1145,2,3.0,3,12000.0,720.0,35280.0
5000003697,20240406,2,1145,2,3.0,2,15000.0,0.0,30000.0
5000005274,20240406,2,500,2,2.0,3,13500.0,2025.0,38475.0
5000005740,20240406,1,85,1,,1,12000.0,600.0,11400.0
5000005741,20240406,1,85,1,,1,12000.0,240.0,11760.0
5000007482,20240406,2,925,2,3.0,1,15000.0,0.0,15000.0
5000007483,20240406,2,925,2,3.0,1,15000.0,300.0,14700.0
5000008089,20240406,2,533,1,,3,15000.0,4500.0,40500.0
5000008765,20240406,1,1288,2,2.0,3,12000.0,720.0,35280.0
5000010030,20240406,2,183,1,,1,15000.0,750.0,14250.0
5000010749,20240406,1,1133,1,,3,12600.0,0.0,37800.0
5000010750,20240406,1,1133,1,,2,12000.0,2400.0,21600.0
5000011066,20240406,2,753,2,4.0,3,15000.0,4500.0,40500.0
5000011067,20240406,1,753,2,4.0,2,12000.0,2400.0,21600.0
5000011742,20240406,2,1251,1,,1,15000.0,1500.0,13500.0
5000012826,20240406,1,264,2,1.0,1,10800.0,540.0,10260.0
5000013580,20240406,2,1118,2,3.0,1,16500.0,330.0,16170.0
5000013581,20240406,1,1118,2,3.0,3,10800.0,0.0,32400.0
5000013582,20240406,2,1118,2,3.0,1,13500.0,1350.0,12150.0
5000014064,20240406,2,594,1,,1,16500.0,1650.0,14850.0
5000001154,20240407,1,216,1,,2,12600.0,2520.0,22680.0
5000001155,20240407,1,216,1,,2,12000.0,2400.0,21600.0
5000002039,20240407,1,1327,1,,1,12000.0,1200.0,10800.0
5000002040,20240407,2,1327,1,,3,15000.0,900.0,44100.0
5000002205,20240407,1,258,1,,1,12000.0,600.0,11400.0
5000002684,20240407,1,619,1,,2,12000.0,1200.0,22800.0
5000002953,20240407,1,578,2,4.0,1,12000.0,240.0,11760.0
5000003778,20240407,2,19,1,,1,15000.0,1500.0,13500.0
5000004566,20240407,2,1376,1,,2,16500.0,0.0,33000.0
5000005781,20240407,1,1252,2,2.0,1,13200.0,264.0,12936.0
5000005782,20240407,1,1252,2,2.0,2,12000.0,0.0,24000.0
5000006031,20240407,1,1024,1,,2,12000.0,1200.0,22800.0
5000006032,20240407,2,1024,1,,3,15000.0,4500.0,40500.0
5000006178,20240407,2,37,1,,3,15750.0,945.0,46305.0
5000006179,20240407,1,37,1,,2,12000.0,1200.0,22800.0
5000006180,20240407,2,37,1,,2,15000.0,600.0,29400.0
5000007298,20240407,2,41,2,2.0,2,15000.0,1500.0,28500.0
5000007659,20240407,1,956,1,,3,13200.0,3960.0,35640.0
5000008814,20240407,2,585,2,2.0,1,16500.0,0.0,16500.0
5000009066,20240407,2,1399,2,4.0,3,15750.0,0.0,47250.0
5000009961,20240407,1,1016,1,,2,12000.0,2400.0,21600.0
5000010368,20240407,2,217,1,,2,15000.0,0.0,30000.0
5000010711,20240407,2,930,1,,1,15000.0,750.0,14250.0
5000010967,20240407,1,1315,1,,1,12000.0,0.0,12000.0
5000013343,20240407,2,224,2,2.0,1,16500.0,1650.0,14850.0
5000013344,20240407,1,224,2,2.0,1,12600.0,0.0,12600.0
5000013630,20240407,2,744,1,,2,15000.0,3000.0,27000.0
5000013718,20240407,1,676,1,,1,12000.0,1200.0,10800.0
5000014877,20240407,1,1329,1,,3,13200.0,1980.0,37620.0
5000014878,20240407,2,1329,1,,1,15000.0,300.0,14700.0
5000015631,20240407,2,151,2,2.0,1,15000.0,750.0,14250.0
5000000739,20240408,2,493,2,3.0,2,15000.0,600.0,29400.0
5000001297,20240408,2,195,1,,3,15750.0,945.0,46305.0
5000003073,20240408,2,975,1,,1,15000.0,300.0,14700.0
5000006607,20240408,1,942,1,,3,12000.0,720.0,35280.0
5000007370,20240408,2,1059,2,4.0,3,15750.0,0.0,47250.0
5000007371,20240408,2,1059,2,4.0,3,15000.0,900.0,44100.0
5000008252,20240408,1,376,2,3.0,2,12000.0,1200.0,22800.0
5000008253,20240408,1,376,2,3.0,2,12000.0,2400.0,21600.0
5000011906,20240408,2,1249,2,3.0,1,15000.0,300.0,14700.0
5000012359,20240408,2,840,1,,1,15000.0,1500.0,13500.0
5000013042,20240408,1,1330,1,,2,12000.0,0.0,24000.0
5000013790,20240408,1,215,1,,1,12000.0,0.0,12000.0
5000014073,20240408,1,244,2,3.0,3,10800.0,648.0,31752.0
5000015408,20240408,1,1240,1,,2,10800.0,1080.0,20520.0
5000000266,20240409,1,1404,1,,1,12000.0,1200.0,10800.0
5000000416,20240409,1,1194,2,1.0,3,12600.0,0.0,37800.0
5000000879,20240409,2,1285,1,,3,15000.0,2250.0,42750.0
5000000880,20240409,2,1285,1,,3,15750.0,2362.5,44887.5
5000001845,20240409,2,1010,1,,1,15000.0,300.0,14700.0
5000004468,20240409,2,1058,2,4.0,1,15750.0,787.5,14962.5
5000004756,20240409,2,867,1,,3,13500.0,2025.0,38475.0
5000005172,20240409,2,348,2,2.0,2,13500.0,540.0,26460.0
5000005537,20240409,1,931,1,,1,12000.0,0.0,12000.0
5000005586,20240409,2,147,2,1.0,1,15000.0,300.0,14700.0
5000005587,20240409,1,147,2,1.0,2,12000.0,2400.0,21600.0
5000006067,20240409,1,1383,2,1.0,3,13200.0,792.0,38808.0
5000006068,20240409,1,1383,2,1.0,3,12000.0,0.0,36000.0
5000006220,20240409,1,991,2,4.0,2,13200.0,1320.0,25080.0
5000007806,20240409,1,1236,1,,2,12600.0,504.0,24696.0
5000007881,20240409,1,113,1,,3,12000.0,0.0,36000.0
5000009417,20240409,2,136,1,,3,15000.0,900.0,44100.0
5000010020,20240409,1,587,1,,3,12000.0,720.0,35280.0
5000010186,20240409,1,968,2,3.0,3,12000.0,3600.0,32400.0
5000010187,20240409,1,968,2,3.0,1,13200.0,264.0,12936.0
5000012905,20240409,2,942,2,3.0,3,15000.0,2250.0,42750.0
5000012970,20240409,2,1176,2,1.0,2,15750.0,630.0,30870.0
5000012971,20240409,1,1176,2,1.0,2,12000.0,0.0,24000.0
5000013146,20240409,1,729,2,2.0,2,12000.0,480.0,23520.0
5000013147,20240409,2,729,2,2.0,3,15750.0,945.0,46305.0
5000015164,20240409,2,804,2,2.0,1,15750.0,1575.0,14175.0
5000015534,20240409,2,610,2,2.0,3,16500.0,2475.0,47025.0
5000015535,20240409,2,610,2,2.0,3,15000.0,900.0,44100.0
5000000601,20240410,2,1075,2,4.0,2,15000.0,1500.0,28500.0
5000000620,20240410,1,1075,2,1.0,3,12600.0,756.0,37044.0
5000001203,20240410,1,564,1,,3,13200.0,792.0,38808.0
5000001204,20240410,1,564,1,,3,12000.0,720.0,35280.0
5000001526,20240410,2,688,1,,2,15000.0,3000.0,27000.0
5000001527,20240410,1,688,1,,1,12600.0,630.0,11970.0
5000001528,20240410,1,688,1,,3,12000.0,720.0,35280.0
5000001737,20240410,1,237,2,4.0,3,10800.0,1620.0,30780.0
5000001738,20240410,2,237,2,4.0,3,15000.0,0.0,45000.0
5000001989,20240410,1,67,2,4.0,1,12000.0,0.0,12000.0
5000002034,20240410,2,1176,2,3.0,1,15000.0,300.0,14700.0
5000002148,20240410,1,245,1,,3,12600.0,3780.0,34020.0
5000002509,20240410,1,49,1,,3,10800.0,648.0,31752.0
5000003162,20240410,1,705,2,4.0,3,12000.0,0.0,36000.0
5000003163,20240410,1,705,2,4.0,2,12000.0,2400.0,21600.0
5000004148,20240410,2,1133,2,2.0,3,15000.0,4500.0,40500.0
5000005505,20240410,1,106,2,2.0,2,12000.0,2400.0,21600.0
5000005506,20240410,2,106,2,2.0,1,13500.0,675.0,12825.0
5000007334,20240410,1,88,2,4.0,1,10800.0,540.0,10260.0
5000007500,20240410,1,248,1,,1,12000.0,600.0,11400.0
5000007907,20240410,2,1122,1,,2,15000.0,0.0,30000.0
5000007908,20240410,1,1122,1,,2,10800.0,2160.0,19440.0
5000009241,20240410,2,209,1,,2,13500.0,1350.0,25650.0
5000010708,20240410,2,1420,1,,3,15000.0,0.0,45000.0
5000014232,20240410,1,554,1,,3,12600.0,756.0,37044.0
5000014818,20240410,1,62,2,3.0,1,12000.0,1200.0,10800.0
5000001958,20240411,2,228,2,1.0,2,16500.0,660.0,32340.0
5000001959,20240411,1,228,2,1.0,2,13200.0,2640.0,23760.0
5000002794,20240411,2,6,1,,1,16500.0,330.0,16170.0
5000002861,20240411,1,1406,2,1.0,2,12600.0,0.0,25200.0
5000003340,20240411,2,600,2,4.0,2,15750.0,630.0,30870.0
5000003488,20240411,1,382,2,2.0,3,13200.0,3960.0,35640.0
5000004318,20240411,1,720,1,,3,10800.0,0.0,32400.0
5000005176,20240411,2,279,2,1.0,1,15000.0,0.0,15000.0
5000005563,20240411,2,1322,1,,2,15000.0,1500.0,28500.0
5000005564,20240411,2,1322,1,,3,15750.0,4725.0,42525.0
5000006192,20240411,2,286,2,4.0,1,15000.0,300.0,14700.0
5000006296,20240411,1,1196,1,,1,12000.0,600.0,11400.0
5000006915,20240411,1,482,1,,2,10800.0,432.0,21168.0
5000007166,20240411,1,1086,2,1.0,2,12000.0,0.0,24000.0
5000007167,20240411,1,1086,2,1.0,3,12000.0,1800.0,34200.0
5000007244,20240411,1,320,1,,2,12000.0,480.0,23520.0
5000009107,20240411,2,972,2,4.0,3,16500.0,990.0,48510.0
5000010153,20240411,1,292,1,,2,13200.0,1320.0,25080.0
5000012835,20240411,2,1207,2,3.0,1,15000.0,0.0,15000.0
5000012882,20240411,2,78,1,,2,13500.0,0.0,27000.0
5000013642,20240411,1,498,1,,3,12000.0,720.0,35280.0
5000014042,20240411,1,643,1,,2,10800.0,432.0,21168.0
5000014043,20240411,1,643,1,,1,12000.0,1200.0,10800.0
5000014044,20240411,1,643,1,,2,12000.0,1200.0,22800.0
5000014647,20240411,1,708,1,,1,12000.0,240.0,11760.0
5000014648,20240411,1,708,1,,3,13200.0,1980.0,37620.0
5000015357,20240411,1,1256,2,4.0,3,12000.0,3600.0,32400.0
5000015772,20240411,2,311,1,,2,15000.0,0.0,30000.0
5000016037,20240411,1,150,1,,1,12600.0,1260.0,11340.0
5000000579,20240412,1,71,1,,2,12000.0,0.0,24000.0
5000001052,20240412,1,677,1,,3,12000.0,720.0,35280.0
5000001053,20240412,1,677,1,,3,10800.0,648.0,31752.0
5000001054,20240412,1,677,1,,1,12000.0,0.0,12000.0
5000001152,20240412,1,1257,2,2.0,1,12600.0,630.0,11970.0
5000001279,20240412,2,1220,1,,1,13500.0,1350.0,12150.0
5000001536,20240412,1,449,1,,3,12000.0,0.0,36000.0
5000001570,20240412,1,1414,1,,1,10800.0,540.0,10260.0
5000001571,20240412,1,1414,1,,3,12000.0,0.0,36000.0
5000001595,20240412,2,1356,1,,1,15000.0,0.0,15000.0
5000002208,20240412,1,311,1,,3,13200.0,1980.0,37620.0
5000002209,20240412,1,311,1,,2,12000.0,1200.0,22800.0
5000002226,20240412,1,142,1,,2,12000.0,0.0,24000.0
5000002942,20240412,1,1322,1,,2,12600.0,504.0,24696.0
5000002943,20240412,2,1322,1,,3,16500.0,0.0,49500.0
5000003179,20240412,2,348,1,,3,15000.0,0.0,45000.0
5000003880,20240412,1,67,2,1.0,1,13200.0,264.0,12936.0
5000003881,20240412,1,67,2,1.0,1,12000.0,1200.0,10800.0
5000008268,20240412,1,1443,2,1.0,2,12000.0,2400.0,21600.0
5000009824,20240412,1,393,1,,3,10800.0,648.0,31752.0
5000012166,20240412,1,653,1,,1,12000.0,0.0,12000.0
5000012363,20240412,2,320,1,,1,15000.0,1500.0,13500.0
5000014260,20240412,1,1266,1,,1,12000.0,1200.0,10800.0
5000014261,20240412,1,1266,1,,3,12000.0,1800.0,34200.0
5000015276,20240412,1,732,2,3.0,3,13200.0,0.0,39600.0
5000015842,20240412,1,1090,1,,3,10800.0,648.0,31752.0
5000001298,20240413,1,81,2,1.0,2,12600.0,0.0,25200.0
5000001299,20240413,2,81,2,1.0,3,15750.0,945.0,46305.0
5000001494,20240413,2,414,1,,1,15000.0,300.0,14700.0
5000002287,20240413,1,748,1,,3,12000.0,1800.0,34200.0
5000002999,20240413,2,1065,2,4.0,3,15000.0,2250.0,42750.0
5000003000,20240413,2,1065,2,4.0,3,16500.0,4950.0,44550.0
5000004785,20240413,1,1097,2,4.0,3,12000.0,1800.0,34200.0
5000005113,20240413,1,193,2,3.0,3,12000.0,0.0,36000.0
5000005114,20240413,2,193,2,3.0,3,15000.0,2250.0,42750.0
5000005115,20240413,1,193,2,3.0,3,10800.0,0.0,32400.0
5000006279,20240413,1,1141,1,,1,12000.0,0.0,12000.0
5000007291,20240413,1,218,2,3.0,1,10800.0,0.0,10800.0
5000008377,20240413,2,1024,1,,2,15750.0,0.0,31500.0
5000008413,20240413,2,601,2,1.0,1,15000.0,300.0,14700.0
5000009147,20240413,1,1363,1,,2,12000.0,0.0,24000.0
5000009148,20240413,2,1363,1,,3,15000.0,900.0,44100.0
5000009418,20240413,2,178,2,1.0,2,15750.0,3150.0,28350.0
5000009419,20240413,1,178,2,1.0,3,12000.0,720.0,35280.0
5000009845,20240413,2,1420,1,,3,15000.0,0.0,45000.0
5000000603,20240414,1,1270,1,,1,12000.0,240.0,11760.0
5000000957,20240414,1,1028,1,,2,10800.0,432.0,21168.0
5000001614,20240414,1,638,2,4.0,3,12000.0,720.0,35280.0
5000001931,20240414,2,948,2,1.0,2,15000.0,600.0,29400.0
5000001932,20240414,2,948,2,1.0,1,15000.0,1500.0,13500.0
5000001933,20240414,1,948,2,1.0,2,12600.0,504.0,24696.0
5000003066,20240414,1,1220,1,,1,12000.0,0.0,12000.0
5000006383,20240414,2,1500,1,,2,15000.0,1500.0,28500.0
5000007146,20240414,1,201,2,4.0,2,12600.0,0.0,25200.0
5000007502,20240414,1,543,2,1.0,1,12000.0,0.0,12000.0
5000008443,20240414,1,508,1,,2,12000.0,0.0,24000.0
5000009782,20240414,2,552,1,,3,15000.0,900.0,44100.0
5000011015,20240414,1,991,1,,2,12600.0,2520.0,22680.0
5000012915,20240414,1,988,2,4.0,2,10800.0,2160.0,19440.0
5000013808,20240414,2,799,1,,2,15000.0,0.0,30000.0
5000015554,20240414,2,768,1,,1,15000.0,1500.0,13500.0
5000015708,20240414,1,137,1,,1,12000.0,240.0,11760.0
5000001523,20240415,1,77,1,,3,12000.0,1800.0,34200.0
5000001655,20240415,1,142,1,,1,12000.0,240.0,11760.0
5000001684,20240415,2,1360,1,,3,13500.0,2025.0,38475.0
5000004106,20240415,2,203,2,1.0,2,15000.0,0.0,30000.0
5000004107,20240415,2,203,2,1.0,2,15000.0,0.0,30000.0
5000004165,20240415,2,647,1,,2,13500.0,1350.0,25650.0
5000006325,20240415,1,433,2,1.0,1,13200.0,660.0,12540.0
5000006871,20240415,2,1052,2,3.0,2,15000.0,3000.0,27000.0
5000007496,20240415,2,1476,1,,1,15000.0,0.0,15000.0
5000009149,20240415,2,362,2,1.0,1,15750.0,1575.0,14175.0
5000010470,20240415,1,174,1,,1,12000.0,0.0,12000.0
5000010654,20240415,1,125,1,,3,12000.0,0.0,36000.0
5000012009,20240415,1,805,1,,2,12000.0,480.0,23520.0
5000012051,20240415,2,216,1,,3,15000.0,4500.0,40500.0
5000013481,20240415,1,1445,2,2.0,3,10800.0,1620.0,30780.0
5000013488,20240415,1,311,1,,2,12000.0,2400.0,21600.0
5000013489,20240415,2,311,1,,2,15000.0,600.0,29400.0
5000013669,20240415,1,40,1,,3,12000.0,3600.0,32400.0
5000013670,20240415,1,40,1,,3,10800.0,3240.0,29160.0
5000014038,20240415,2,315,2,1.0,2,15000.0,1500.0,28500.0
5000014039,20240415,1,315,2,1.0,3,12000.0,720.0,35280.0
5000014040,20240415,1,315,2,1.0,2,12000.0,0.0,24000.0
5000015154,20240415,1,599,2,4.0,3,12000.0,3600.0,32400.0
5000015155,20240415,2,599,2,4.0,1,15000.0,1500.0,13500.0
5000015781,20240415,1,1180,1,,1,12000.0,240.0,11760.0
5000015782,20240415,1,1180,1,,3,12000.0,3600.0,32400.0
5000015895,20240415,1,1112,2,1.0,1,12000.0,0.0,12000.0
5000015937,20240415,1,1096,2,2.0,3,12600.0,0.0,37800.0
5000000209,20240416,1,884,2,3.0,3,12000.0,720.0,35280.0
5000000287,20240416,2,1443,1,,1,15750.0,0.0,15750.0
5000000901,20240416,2,961,1,,3,15000.0,4500.0,40500.0
5000001276,20240416,1,16,1,,1,12600.0,252.0,12348.0
5000001277,20240416,2,16,1,,3,15000.0,0.0,45000.0
5000003310,20240416,2,495,1,,3,15750.0,0.0,47250.0
5000003836,20240416,2,635,1,,2,15750.0,3150.0,28350.0
5000005610,20240416,2,981,1,,2,15000.0,1500.0,28500.0
5000005756,20240416,1,382,2,3.0,3,12000.0,0.0,36000.0
5000005757,20240416,2,382,2,3.0,2,16500.0,660.0,32340.0
5000007342,20240416,1,783,1,,3,12600.0,756.0,37044.0
5000007343,20240416,1,783,1,,3,12000.0,0.0,36000.0
5000007829,20240416,1,302,2,3.0,3,12000.0,0.0,36000.0
5000007830,20240416,2,302,2,3.0,1,15750.0,315.0,15435.0
5000008175,20240416,1,518,1,,3,12000.0,720.0,35280.0
5000008176,20240416,2,518,1,,2,15000.0,600.0,29400.0
5000008329,20240416,2,67,1,,2,15000.0,0.0,30000.0
5000008330,20240416,1,67,1,,1,12000.0,240.0,11760.0
5000010698,20240416,2,329,1,,1,13500.0,675.0,12825.0
5000010910,20240416,1,731,1,,1,12600.0,1260.0,11340.0
5000012341,20240416,1,601,1,,3,12000.0,720.0,35280.0
5000012893,20240416,1,1003,1,,3,12000.0,1800.0,34200.0
5000013758,20240416,2,389,2,2.0,2,16500.0,1650.0,31350.0
5000014244,20240416,1,987,1,,2,12000.0,2400.0,21600.0
5000000893,20240417,1,73,1,,1,13200.0,660.0,12540.0
5000001386,20240417,1,484,2,4.0,3,12000.0,0.0,36000.0
5000002695,20240417,2,246,1,,3,15000.0,0.0,45000.0
5000004321,20240417,2,871,2,4.0,3,16500.0,4950.0,44550.0
5000004371,20240417,1,1422,2,1.0,3,12000.0,720.0,35280.0
5000004759,20240417,1,1363,2,4.0,1,13200.0,1320.0,11880.0
5000006958,20240417,1,630,2,3.0,3,12600.0,0.0,37800.0
5000008392,20240417,2,1039,2,3.0,3,15750.0,2362.5,44887.5
5000009674,20240417,2,785,1,,3,15750.0,0.0,47250.0
5000010929,20240417,1,37,1,,1,12000.0,0.0,12000.0
5000011113,20240417,1,281,1,,3,10800.0,0.0,32400.0
5000011652,20240417,2,191,1,,1,15000.0,0.0,15000.0
5000011981,20240417,2,1217,1,,1,16500.0,0.0,16500.0
5000012331,20240417,1,1414,1,,3,12000.0,0.0,36000.0
5000013874,20240417,2,1347,2,3.0,2,13500.0,540.0,26460.0
5000013875,20240417,1,1347,2,3.0,2,12000.0,1200.0,22800.0
5000014879,20240417,1,835,1,,1,13200.0,0.0,13200.0
5000015717,20240417,1,493,1,,2,12000.0,480.0,23520.0
5000000165,20240418,1,68,1,,1,12000.0,240.0,11760.0
5000001449,20240418,2,276,2,3.0,1,15000.0,0.0,15000.0
5000002799,20240418,2,259,1,,1,15000.0,300.0,14700.0
5000002877,20240418,2,1210,1,,2,15000.0,0.0,30000.0
5000003288,20240418,1,668,1,,1,10800.0,540.0,10260.0
5000004358,20240418,1,619,1,,1,12000.0,0.0,12000.0
5000005444,20240418,1,1111,1,,3,12000.0,0.0,36000.0
5000005630,20240418,1,1255,2,3.0,3,12000.0,1800.0,34200.0
5000006518,20240418,1,547,2,3.0,3,12000.0,720.0,35280.0
5000007095,20240418,1,758,1,,1,12000.0,0.0,12000.0
5000007458,20240418,1,1468,2,1.0,3,10800.0,0.0,32400.0
5000007851,20240418,2,1162,2,2.0,3,15000.0,900.0,44100.0
5000008959,20240418,2,1413,2,2.0,3,15000.0,0.0,45000.0
5000009295,20240418,2,176,1,,1,15000.0,300.0,14700.0
5000009296,20240418,1,176,1,,3,12000.0,3600.0,32400.0
5000010635,20240418,1,977,1,,3,12000.0,0.0,36000.0
5000010664,20240418,1,1323,1,,3,10800.0,1620.0,30780.0
5000011327,20240418,1,866,1,,3,12000.0,720.0,35280.0
5000011328,20240418,1,866,1,,3,10800.0,1620.0,30780.0
5000011534,20240418,2,1248,1,,3,15750.0,0.0,47250.0
5000011535,20240418,1,1248,1,,1,12600.0,1260.0,11340.0
5000012369,20240418,1,1029,1,,3,12000.0,720.0,35280.0
5000013923,20240418,1,1337,2,1.0,3,12000.0,3600.0,32400.0
5000013924,20240418,1,1337,2,1.0,3,12000.0,720.0,35280.0
5000000334,20240419,1,1384,2,3.0,3,13200.0,0.0,39600.0
5000000853,20240419,2,1429,1,,2,16500.0,1650.0,31350.0
5000000978,20240419,2,1468,2,2.0,2,15000.0,600.0,29400.0
5000000979,20240419,1,1468,2,2.0,3,12000.0,720.0,35280.0
5000001510,20240419,2,695,1,,1,13500.0,675.0,12825.0
5000001511,20240419,2,695,1,,1,15000.0,0.0,15000.0
5000001524,20240419,1,1138,1,,3,13200.0,3960.0,35640.0
5000002305,20240419,1,676,2,2.0,2,12600.0,0.0,25200.0
5000002748,20240419,2,12,1,,2,15000.0,3000.0,27000.0
5000002749,20240419,1,12,1,,1,12000.0,240.0,11760.0
5000002750,20240419,2,12,1,,3,13500.0,0.0,40500.0
5000003755,20240419,2,1209,1,,1,13500.0,675.0,12825.0
5000003756,20240419,1,1209,1,,3,12000.0,3600.0,32400.0
5000004045,20240419,2,1266,1,,2,16500.0,0.0,33000.0
5000004592,20240419,2,1161,2,1.0,3,15750.0,945.0,46305.0
5000004872,20240419,1,1351,2,1.0,3,12000.0,0.0,36000.0
5000004873,20240419,1,1351,2,1.0,1,12000.0,0.0,12000.0
5000004874,20240419,2,1351,2,1.0,2,15750.0,3150.0,28350.0
5000004947,20240419,1,1058,2,4.0,1,12000.0,0.0,12000.0
5000005805,20240419,2,1089,1,,2,15000.0,3000.0,27000.0
5000006157,20240419,1,84,2,4.0,3,12000.0,1800.0,34200.0
5000007306,20240419,1,1323,2,1.0,1,10800.0,1080.0,9720.0
5000013205,20240419,2,1468,1,,3,16500.0,4950.0,44550.0
5000015987,20240419,2,922,1,,1,13500.0,1350.0,12150.0
5000015988,20240419,2,922,1,,1,15750.0,787.5,14962.5
5000000430,20240420,1,578,1,,1,12000.0,240.0,11760.0
5000003151,20240420,1,825,1,,2,12000.0,1200.0,22800.0
5000003152,20240420,1,825,1,,1,12000.0,240.0,11760.0
5000003449,20240420,1,662,2,1.0,1,12000.0,0.0,12000.0
5000004046,20240420,1,1387,1,,3,12600.0,1890.0,35910.0
5000004855,20240420,2,1034,2,1.0,1,16500.0,1650.0,14850.0
5000005933,20240420,1,677,1,,1,12600.0,1260.0,11340.0
5000006375,20240420,2,1284,2,1.0,1,13500.0,675.0,12825.0
5000006866,20240420,1,329,1,,1,13200.0,660.0,12540.0
5000007389,20240420,1,993,1,,3,12000.0,0.0,36000.0
5000007390,20240420,1,993,1,,3,12000.0,720.0,35280.0
5000007567,20240420,1,97,2,3.0,1,12000.0,600.0,11400.0
5000008821,20240420,1,705,1,,2,12600.0,2520.0,22680.0
5000008822,20240420,1,705,1,,3,13200.0,3960.0,35640.0
5000009277,20240420,2,458,2,1.0,1,15000.0,300.0,14700.0
5000009367,20240420,2,1064,1,,2,15000.0,0.0,30000.0
5000011459,20240420,2,575,1,,2,15000.0,1500.0,28500.0
5000011460,20240420,1,575,1,,3,12000.0,3600.0,32400.0
5000011461,20240420,1,575,1,,2,12000.0,1200.0,22800.0
5000011861,20240420,2,33,1,,1,16500.0,1650.0,14850.0
5000012732,20240420,2,523,2,4.0,2,15750.0,0.0,31500.0
5000012918,20240420,2,687,1,,3,15000.0,4500.0,40500.0
5000012919,20240420,1,687,1,,2,10800.0,2160.0,19440.0
5000014464,20240420,2,1242,1,,1,15000.0,750.0,14250.0
5000015737,20240420,2,460,1,,2,15000.0,600.0,29400.0
5000000693,20240421,1,669,1,,3,12600.0,0.0,37800.0
5000000694,20240421,1,669,1,,1,12000.0,240.0,11760.0
5000000757,20240421,2,274,2,3.0,1,13500.0,0.0,13500.0
5000005068,20240421,2,533,1,,2,15000.0,0.0,30000.0
5000005069,20240421,1,533,1,,1,12000.0,600.0,11400.0
5000005148,20240421,1,1307,1,,2,12000.0,480.0,23520.0
5000005149,20240421,2,1307,1,,2,15000.0,600.0,29400.0
5000005509,20240421,2,1114,2,4.0,1,15000.0,300.0,14700.0
5000005510,20240421,1,1114,2,4.0,1,12000.0,240.0,11760.0
5000006543,20240421,1,1484,1,,3,13200.0,792.0,38808.0
5000006544,20240421,1,1484,1,,2,12000.0,1200.0,22800.0
5000007228,20240421,2,1082,1,,2,15000.0,600.0,29400.0
5000007229,20240421,1,1082,1,,3,12600.0,0.0,37800.0
5000007373,20240421,2,429,2,2.0,2,15000.0,3000.0,27000.0
5000008166,20240421,1,505,2,2.0,3,12000.0,3600.0,32400.0
5000008369,20240421,1,56,1,,1,12000.0,600.0,11400.0
5000008384,20240421,1,396,1,,2,10800.0,432.0,21168.0
5000008385,20240421,2,396,1,,2,13500.0,540.0,26460.0
5000009150,20240421,1,311,2,4.0,2,12000.0,2400.0,21600.0
5000009151,20240421,2,311,2,4.0,2,16500.0,660.0,32340.0
5000009152,20240421,1,311,2,4.0,3,12000.0,720.0,35280.0
5000010658,20240421,2,1200,2,1.0,3,16500.0,990.0,48510.0
5000012308,20240421,2,811,2,4.0,2,15000.0,0.0,30000.0
5000012309,20240421,2,811,2,4.0,2,15000.0,1500.0,28500.0
5000012378,20240421,1,313,1,,1,10800.0,0.0,10800.0
5000012395,20240421,2,922,2,4.0,1,15000.0,0.0,15000.0
5000013252,20240421,2,1325,1,,1,16500.0,0.0,16500.0
5000013299,20240421,1,1263,1,,1,12000.0,1200.0,10800.0
5000013300,20240421,2,1263,1,,1,15000.0,1500.0,13500.0
5000014396,20240421,2,556,2,4.0,2,15000.0,3000.0,27000.0
5000014436,20240421,1,317,2,2.0,1,10800.0,1080.0,9720.0
5000014691,20240421,2,1077,2,2.0,2,13500.0,2700.0,24300.0
5000015216,20240421,1,625,1,,1,12000.0,0.0,12000.0
5000000151,20240422,1,581,2,4.0,2,12000.0,2400.0,21600.0
5000000152,20240422,1,581,2,4.0,1,12000.0,600.0,11400.0
5000000396,20240422,1,195,1,,3,12000.0,0.0,36000.0
5000001565,20240422,1,133,1,,3,12000.0,1800.0,34200.0
5000001659,20240422,2,1226,1,,1,15750.0,787.5,14962.5
5000002513,20240422,2,147,2,2.0,2,15000.0,600.0,29400.0
5000003076,20240422,1,437,2,2.0,1,12000.0,600.0,11400.0
