session_id,started_date_id,ended_date_id,customer_sk,source,device,started_at_time,ended_at_time
11000054775,20240311,20240311,755.0,ads,mobile,03:24:55,04:07:55
11000055494,20240311,20240311,,referral,mobile,19:45:12,20:39:12
11000055688,20240311,20240311,1477.0,social,desktop,16:37:06,17:08:06
11000055779,20240311,20240311,1208.0,direct,desktop,16:55:13,17:34:13
11000057415,20240311,20240311,907.0,direct,desktop,21:34:41,21:39:41
11000059624,20240311,20240311,113.0,social,desktop,08:12:57,08:46:57
11000061180,20240311,20240311,1270.0,referral,desktop,19:38:07,19:41:07
11000061338,20240311,20240311,,referral,desktop,22:40:27,23:05:27
11000061864,20240311,20240311,,social,tablet,16:48:53,17:30:53
11000062161,20240311,20240311,449.0,direct,mobile,01:24:39,01:57:39
11000062171,20240311,20240311,704.0,direct,mobile,22:37:37,23:19:37
11000063562,20240311,20240311,,ads,mobile,16:53:00,17:34:00
11000064567,20240311,20240311,829.0,social,desktop,22:07:23,23:06:23
11000065500,20240311,20240311,749.0,direct,desktop,19:47:12,20:04:12
11000065759,20240311,20240311,31.0,referral,mobile,22:23:30,22:56:30
11000065784,20240311,20240311,5.0,ads,desktop,16:15:24,16:40:24
11000066225,20240311,20240311,553.0,referral,desktop,18:51:42,19:36:42
11000068158,20240311,20240311,174.0,referral,mobile,12:44:14,13:31:14
11000068380,20240311,20240311,466.0,direct,mobile,17:58:29,18:23:29
11000068382,20240311,20240311,924.0,ads,desktop,01:37:31,02:22:31
11000069106,20240311,,839.0,direct,desktop,17:28:31,
11000069113,20240311,20240311,506.0,ads,mobile,08:23:13,08:26:13
11000070024,20240311,20240311,1048.0,direct,desktop,06:57:44,07:19:44
11000070216,20240311,20240311,,direct,mobile,17:02:17,17:59:17
11000070841,20240311,20240311,814.0,direct,desktop,17:54:07,17:58:07
11000070959,20240311,20240311,,referral,mobile,20:21:56,20:30:56
11000072507,20240311,20240311,,social,tablet,09:43:37,10:05:37
11000074619,20240311,20240311,964.0,referral,desktop,07:53:53,08:35:53
11000074624,20240311,20240311,,direct,mobile,17:59:37,18:07:37
11000074769,20240311,20240311,,ads,desktop,21:23:30,21:53:30
11000075423,20240311,,176.0,ads,tablet,06:14:43,
11000075857,20240311,20240311,179.0,social,mobile,13:35:01,13:58:01
11000076659,20240311,20240311,8.0,ads,mobile,00:32:36,01:06:36
11000076989,20240311,20240311,,ads,mobile,21:34:01,22:09:01
11000077207,20240311,20240311,906.0,direct,desktop,00:21:33,00:44:33
11000077357,20240311,20240311,,ads,mobile,05:08:10,05:54:10
11000078283,20240311,20240312,819.0,social,mobile,23:09:11,00:05:11
11000079503,20240311,20240311,411.0,ads,mobile,21:17:31,21:29:31
11000080743,20240311,20240311,646.0,email,mobile,16:15:24,16:28:24
11000081334,20240311,20240311,,direct,desktop,18:58:15,19:32:15
11000081977,20240311,20240311,749.0,direct,mobile,02:34:43,03:32:43
11000082448,20240311,20240311,1267.0,direct,desktop,16:01:22,16:28:22
11000082547,20240311,20240311,,direct,desktop,12:34:54,13:20:54
11000082733,20240311,20240311,,email,desktop,19:51:43,20:31:43
11000083353,20240311,20240311,215.0,direct,mobile,00:19:37,01:19:37
11000084264,20240311,20240311,1439.0,social,desktop,03:34:25,04:15:25
11000084510,20240311,20240311,1196.0,email,desktop,00:06:54,00:07:54
11000084714,20240311,,1480.0,referral,desktop,01:17:02,
11000085335,20240311,20240311,1324.0,direct,mobile,07:14:26,07:51:26
11000086001,20240311,20240311,1052.0,ads,desktop,23:07:33,23:37:33
11000087773,20240311,20240311,309.0,referral,mobile,06:24:04,06:31:04
11000088461,20240311,20240311,1285.0,referral,mobile,20:01:22,20:48:22
11000088597,20240311,20240311,572.0,direct,mobile,01:12:17,01:51:17
11000089737,20240311,20240311,659.0,ads,mobile,14:47:04,15:02:04
11000001627,20240312,20240312,573.0,ads,desktop,01:15:52,01:52:52
11000001833,20240312,20240312,723.0,social,desktop,04:06:43,04:51:43
11000002497,20240312,20240312,1377.0,ads,mobile,01:54:27,02:40:27
11000003466,20240312,20240312,,email,mobile,21:01:42,21:50:42
11000003717,20240312,20240312,,social,desktop,00:46:19,00:50:19
11000005612,20240312,20240312,1291.0,ads,desktop,22:26:44,23:07:44
11000006679,20240312,20240312,332.0,direct,mobile,21:26:59,22:15:59
11000008028,20240312,20240312,135.0,ads,desktop,01:36:06,02:05:06
11000010167,20240312,20240312,490.0,ads,mobile,21:03:25,21:40:25
11000010660,20240312,20240312,509.0,ads,tablet,01:10:19,01:45:19
11000011226,20240312,20240312,,ads,mobile,19:20:31,19:51:31
11000011465,20240312,20240312,701.0,email,desktop,16:30:20,17:08:20
11000011886,20240312,20240312,991.0,direct,tablet,03:42:07,04:16:07
11000012736,20240312,20240312,,direct,mobile,19:44:10,20:41:10
11000013155,20240312,20240312,,direct,mobile,14:34:09,14:51:09
11000013488,20240312,20240312,571.0,ads,mobile,16:53:28,17:53:28
11000013591,20240312,20240312,674.0,ads,mobile,21:00:33,21:35:33
11000013620,20240312,20240312,,direct,desktop,13:06:43,14:06:43
11000013682,20240312,20240312,856.0,ads,mobile,05:58:23,06:49:23
11000015122,20240312,20240312,,direct,mobile,15:49:03,16:40:03
11000015199,20240312,20240312,761.0,direct,mobile,21:50:54,22:05:54
11000015383,20240312,20240312,1357.0,referral,mobile,14:38:24,15:27:24
11000016726,20240312,20240312,856.0,ads,desktop,14:57:06,15:26:06
11000016879,20240312,20240312,,direct,tablet,20:08:45,20:09:45
11000016963,20240312,20240312,657.0,direct,mobile,07:57:26,08:43:26
11000017143,20240312,20240312,555.0,ads,desktop,17:09:41,17:10:41
11000017824,20240312,20240312,,email,mobile,19:37:52,19:51:52
11000018037,20240312,20240312,1237.0,referral,desktop,11:29:39,12:29:39
11000019358,20240312,20240312,250.0,direct,mobile,15:43:04,16:26:04
11000019872,20240312,20240312,676.0,ads,mobile,18:51:50,18:56:50
11000020252,20240312,,,referral,mobile,08:04:07,
11000020512,20240312,20240312,637.0,direct,mobile,03:39:38,04:05:38
11000021203,20240312,20240312,1382.0,email,mobile,15:06:44,15:46:44
11000022353,20240312,20240312,,ads,desktop,21:27:45,22:20:45
11000022725,20240312,,,direct,desktop,04:29:28,
11000023184,20240312,20240312,845.0,ads,mobile,15:27:17,16:00:17
11000023390,20240312,20240312,,ads,mobile,03:47:04,04:38:04
11000023527,20240312,20240312,,referral,desktop,03:55:30,04:26:30
11000023664,20240312,20240312,,ads,mobile,17:15:15,17:54:15
11000023926,20240312,20240312,,email,mobile,13:15:24,14:08:24
11000024819,20240312,20240312,1251.0,direct,mobile,17:40:28,18:03:28
11000025089,20240312,20240312,308.0,social,mobile,12:37:56,13:18:56
11000026521,20240312,20240312,,direct,mobile,20:06:11,20:58:11
11000027405,20240312,20240312,656.0,ads,desktop,11:15:16,11:59:16
11000028380,20240312,20240312,1269.0,social,mobile,22:21:08,22:47:08
11000028594,20240312,20240312,637.0,direct,desktop,06:31:20,07:16:20
11000029343,20240312,20240312,944.0,referral,desktop,14:53:28,15:15:28
11000029369,20240312,20240312,,ads,tablet,21:34:56,21:53:56
11000029813,20240312,20240312,910.0,ads,mobile,15:40:44,16:04:44
11000030111,20240312,20240312,577.0,direct,desktop,17:38:47,18:22:47
11000030277,20240312,20240312,,ads,mobile,14:16:24,14:50:24
11000030451,20240312,20240312,275.0,social,desktop,16:32:10,16:54:10
11000030773,20240312,20240312,191.0,direct,mobile,15:02:54,15:58:54
11000030822,20240312,20240312,297.0,social,mobile,09:08:34,09:20:34
11000030856,20240312,20240312,,ads,desktop,12:03:01,12:25:01
11000030913,20240312,20240312,1165.0,direct,desktop,05:29:33,06:26:33
11000031186,20240312,,576.0,ads,desktop,04:47:17,
11000032505,20240312,20240312,26.0,referral,mobile,06:45:46,07:25:46
11000033168,20240312,20240312,626.0,social,mobile,21:39:30,21:57:30
11000033318,20240312,20240312,716.0,ads,tablet,07:24:47,08:06:47
11000033646,20240312,20240312,,email,mobile,20:59:47,21:57:47
11000033958,20240312,20240312,449.0,direct,mobile,14:04:25,15:01:25
11000035102,20240312,20240312,,social,mobile,09:54:36,10:38:36
11000035723,20240312,20240312,964.0,direct,mobile,10:11:15,10:17:15
11000035748,20240312,20240312,1454.0,email,mobile,06:55:45,07:46:45
11000037280,20240312,20240312,118.0,ads,desktop,22:04:23,22:54:23
11000038069,20240312,20240312,,email,desktop,09:41:47,10:05:47
11000038451,20240312,20240312,,direct,desktop,20:27:53,21:01:53
11000038970,20240312,20240312,256.0,ads,mobile,00:12:22,00:35:22
11000039634,20240312,20240312,1214.0,email,mobile,09:24:27,09:52:27
11000039875,20240312,20240312,1053.0,referral,mobile,21:45:25,22:44:25
11000040387,20240312,,203.0,referral,desktop,22:54:44,
11000042282,20240312,20240312,98.0,ads,mobile,09:25:58,09:31:58
11000043852,20240312,20240312,,direct,mobile,01:50:43,02:00:43
11000044398,20240312,20240312,,ads,desktop,20:18:51,20:46:51
11000044698,20240312,20240312,,direct,desktop,19:52:17,20:02:17
11000044848,20240312,20240312,2.0,direct,mobile,17:09:03,17:25:03
11000045269,20240312,20240312,652.0,direct,mobile,10:55:11,11:30:11
11000046138,20240312,20240312,473.0,direct,desktop,08:52:54,09:24:54
11000046177,20240312,20240312,,ads,mobile,16:40:21,17:35:21
11000046601,20240312,,,ads,mobile,12:43:20,
11000047455,20240312,20240312,,direct,mobile,01:13:39,01:50:39
11000048930,20240312,20240312,832.0,email,mobile,06:39:30,06:56:30
11000049551,20240312,20240312,1142.0,direct,mobile,15:59:59,16:29:59
11000049724,20240312,20240312,,email,desktop,23:40:55,23:59:55
11000049805,20240312,20240312,643.0,direct,mobile,22:18:00,22:43:00
11000049899,20240312,20240312,355.0,ads,mobile,05:58:47,06:48:47
11000050389,20240312,20240312,,ads,tablet,21:09:46,21:39:46
11000050421,20240312,20240312,,ads,desktop,08:59:07,09:34:07
11000051975,20240312,20240312,,ads,mobile,23:25:53,23:59:53
11000053227,20240312,20240312,,ads,desktop,13:08:41,13:36:41
11000054616,20240312,20240312,803.0,ads,mobile,22:27:40,22:44:40
11000055118,20240312,20240312,246.0,ads,mobile,10:37:13,11:01:13
11000055233,20240312,20240312,218.0,ads,mobile,23:19:26,23:47:26
11000056127,20240312,20240312,,ads,desktop,19:37:22,20:19:22
11000056133,20240312,20240312,,ads,mobile,13:37:19,14:14:19
11000056233,20240312,20240312,,referral,mobile,23:31:47,23:33:47
11000056276,20240312,20240312,,referral,mobile,15:14:53,16:11:53
11000058139,20240312,20240312,,direct,desktop,04:38:19,05:20:19
11000059470,20240312,20240312,,ads,desktop,21:36:55,21:47:55
11000059892,20240312,20240312,1429.0,social,desktop,14:47:44,15:25:44
11000060133,20240312,20240312,956.0,direct,desktop,17:17:36,17:48:36
11000060851,20240312,20240312,419.0,direct,mobile,21:29:57,21:30:57
11000061199,20240312,20240312,1119.0,direct,mobile,11:51:44,12:27:44
11000063105,20240312,20240312,,direct,desktop,03:43:51,04:24:51
11000065213,20240312,20240312,987.0,referral,mobile,02:01:48,02:57:48
11000065908,20240312,20240312,295.0,direct,mobile,09:37:36,10:24:36
11000066478,20240312,20240312,1054.0,ads,desktop,22:10:20,22:26:20
11000068788,20240312,20240312,,referral,mobile,14:43:22,15:14:22
11000069263,20240312,20240312,,ads,mobile,13:04:10,13:12:10
11000069951,20240312,,909.0,direct,mobile,10:11:02,
11000070240,20240312,20240312,,direct,desktop,11:49:50,12:14:50
11000072381,20240312,20240312,,ads,mobile,10:34:04,11:08:04
11000072415,20240312,20240312,41.0,ads,mobile,13:25:09,13:34:09
11000073304,20240312,20240312,,direct,mobile,15:03:28,15:43:28
11000075066,20240312,20240312,1119.0,ads,mobile,13:43:55,14:28:55
11000075345,20240312,20240312,,ads,desktop,00:27:06,00:32:06
11000075529,20240312,,43.0,email,mobile,04:01:27,
11000075810,20240312,20240312,860.0,direct,mobile,06:01:01,06:07:01
11000076387,20240312,20240312,214.0,referral,mobile,23:12:19,23:40:19
11000076904,20240312,20240312,779.0,ads,desktop,07:39:02,07:50:02
11000077584,20240312,20240312,826.0,email,mobile,14:50:17,15:17:17
11000077675,20240312,20240312,,direct,tablet,01:57:14,02:48:14
11000078610,20240312,20240312,411.0,referral,tablet,07:51:48,08:40:48
11000082374,20240312,20240312,1353.0,direct,desktop,07:55:14,08:03:14
11000082549,20240312,20240312,,referral,tablet,20:50:34,21:50:34
11000083155,20240312,,338.0,social,mobile,09:28:29,
11000084795,20240312,20240312,947.0,ads,tablet,02:14:53,02:43:53
11000084834,20240312,20240312,181.0,direct,mobile,22:41:23,22:59:23
11000085112,20240312,20240312,,email,desktop,14:53:09,15:40:09
11000085510,20240312,20240313,28.0,social,mobile,23:27:20,00:16:20
11000085516,20240312,20240312,804.0,ads,mobile,13:49:29,14:40:29
11000086395,20240312,20240312,876.0,email,mobile,10:04:55,10:50:55
11000086859,20240312,20240312,749.0,direct,desktop,11:09:47,11:51:47
11000087702,20240312,20240312,674.0,direct,desktop,02:35:00,02:51:00
11000088726,20240312,20240312,1219.0,ads,mobile,22:46:12,23:30:12
11000088743,20240312,20240312,907.0,referral,desktop,07:52:10,08:13:10
11000089718,20240312,20240312,1219.0,social,desktop,08:15:58,08:45:58
11000000597,20240313,20240313,,referral,tablet,07:13:56,08:13:56
11000001779,20240313,20240313,257.0,direct,mobile,06:11:20,06:27:20
11000002519,20240313,20240313,1301.0,email,mobile,03:27:27,04:24:27
11000002954,20240313,20240313,943.0,ads,mobile,08:34:38,08:43:38
11000003182,20240313,20240313,,direct,mobile,16:46:37,17:46:37
11000003260,20240313,20240313,697.0,ads,desktop,10:06:31,10:11:31
11000003825,20240313,20240313,717.0,social,mobile,10:25:26,10:43:26
11000005647,20240313,,1134.0,ads,desktop,06:59:22,
11000007194,20240313,20240313,1300.0,ads,desktop,19:32:38,20:21:38
11000007832,20240313,20240313,179.0,referral,desktop,12:46:27,13:05:27
11000009276,20240313,20240313,384.0,social,mobile,17:19:56,17:29:56
11000009752,20240313,20240313,8.0,direct,mobile,11:08:07,11:13:07
11000010049,20240313,20240313,,referral,desktop,21:25:55,21:59:55
11000010780,20240313,20240313,62.0,direct,mobile,06:33:43,06:34:43
11000011641,20240313,20240313,652.0,ads,mobile,16:51:46,17:47:46
11000011761,20240313,20240313,659.0,referral,desktop,23:09:45,23:41:45
11000011945,20240313,20240313,,email,mobile,15:39:08,16:17:08
11000012348,20240313,20240313,,ads,mobile,19:47:45,20:23:45
11000012467,20240313,20240314,1383.0,direct,mobile,23:42:28,00:22:28
11000012920,20240313,20240313,208.0,direct,mobile,17:28:58,18:08:58
11000014161,20240313,20240313,116.0,email,mobile,05:20:30,05:21:30
11000015327,20240313,,945.0,ads,mobile,17:33:01,
11000015479,20240313,20240313,,direct,desktop,21:37:48,22:03:48
11000015724,20240313,20240313,192.0,ads,mobile,04:06:01,04:25:01
11000015840,20240313,20240313,45.0,ads,mobile,19:44:37,19:59:37
11000016303,20240313,20240313,1057.0,ads,mobile,03:26:20,04:23:20
11000018600,20240313,20240313,531.0,direct,mobile,04:40:32,05:26:32
11000018996,20240313,20240313,834.0,referral,desktop,01:48:25,02:36:25
11000019205,20240313,20240313,1430.0,direct,mobile,08:02:49,08:33:49
11000019415,20240313,20240313,293.0,ads,mobile,11:50:30,12:24:30
11000019656,20240313,20240313,301.0,ads,mobile,16:15:44,16:19:44
11000019715,20240313,20240313,,ads,desktop,18:06:41,18:17:41
11000021416,20240313,20240313,1302.0,ads,mobile,11:30:16,12:06:16
11000022030,20240313,20240313,767.0,ads,mobile,12:45:58,12:59:58
11000022037,20240313,20240313,275.0,ads,mobile,16:01:06,16:58:06
11000022090,20240313,20240313,696.0,ads,desktop,01:20:21,01:54:21
11000022374,20240313,20240313,924.0,social,mobile,10:25:27,11:21:27
11000022569,20240313,,,direct,desktop,01:59:51,
11000022985,20240313,20240313,33.0,direct,mobile,06:25:29,06:46:29
11000023539,20240313,20240313,,referral,mobile,13:41:04,14:06:04
11000026599,20240313,20240313,,direct,mobile,15:11:08,16:10:08
11000027757,20240313,20240313,1367.0,direct,mobile,10:47:16,10:58:16
11000027805,20240313,20240313,31.0,ads,mobile,08:35:19,09:32:19
11000027900,20240313,20240313,160.0,direct,mobile,16:41:11,17:16:11
11000029117,20240313,20240313,,direct,mobile,05:41:02,06:10:02
11000030308,20240313,20240313,463.0,referral,mobile,05:51:33,06:07:33
11000030321,20240313,20240313,,direct,desktop,20:33:26,20:36:26
11000031055,20240313,20240313,,referral,desktop,08:00:41,08:57:41
11000031250,20240313,20240313,1271.0,ads,tablet,14:55:22,15:22:22
11000032303,20240313,,911.0,social,mobile,18:44:09,
11000032663,20240313,20240313,,ads,mobile,04:36:32,05:13:32
11000033052,20240313,20240313,1020.0,email,mobile,09:31:33,09:57:33
11000033551,20240313,20240313,,direct,desktop,11:31:26,12:01:26
11000033727,20240313,20240313,,direct,desktop,19:12:36,19:46:36
11000034750,20240313,20240313,416.0,direct,desktop,21:20:01,22:01:01
11000035223,20240313,20240313,,referral,mobile,19:07:58,19:45:58
11000035920,20240313,20240313,1275.0,direct,tablet,13:50:25,14:34:25
11000036387,20240313,20240313,513.0,direct,mobile,02:27:31,03:15:31
11000036739,20240313,20240313,621.0,email,desktop,12:17:41,13:00:41
11000037100,20240313,20240313,1129.0,direct,mobile,10:26:36,11:07:36
11000037330,20240313,20240313,904.0,referral,mobile,06:09:01,07:05:01
11000037816,20240313,,,ads,mobile,20:25:05,
11000038243,20240313,20240313,,direct,desktop,02:02:22,02:13:22
11000044493,20240313,20240313,598.0,ads,desktop,13:53:11,14:32:11
11000045346,20240313,20240313,,direct,mobile,21:32:26,22:17:26
11000045956,20240313,20240313,577.0,direct,desktop,21:17:40,21:27:40
11000048799,20240313,20240313,,ads,mobile,07:21:15,07:26:15
11000049402,20240313,20240313,,ads,mobile,03:18:27,03:54:27
11000049492,20240313,20240313,,direct,desktop,11:48:41,12:25:41
11000051045,20240313,20240313,,referral,mobile,07:16:31,07:52:31
11000052884,20240313,20240313,934.0,ads,mobile,16:36:09,16:57:09
11000054024,20240313,20240313,332.0,referral,mobile,23:10:30,23:27:30
11000054396,20240313,20240313,1435.0,ads,desktop,16:52:23,17:09:23
11000055119,20240313,20240313,669.0,ads,desktop,01:22:30,02:18:30
11000055385,20240313,20240313,606.0,email,mobile,06:14:22,06:38:22
11000056894,20240313,20240313,977.0,email,mobile,19:53:05,20:21:05
11000057495,20240313,20240313,706.0,ads,mobile,00:09:25,01:09:25
11000058009,20240313,20240313,606.0,social,mobile,14:01:42,14:09:42
11000058108,20240313,20240313,,referral,desktop,06:48:30,06:50:30
11000058920,20240313,20240313,1147.0,direct,mobile,22:17:10,22:53:10
11000059712,20240313,20240313,1175.0,referral,desktop,17:51:31,17:59:31
11000059952,20240313,20240313,1274.0,direct,desktop,10:59:47,11:37:47
11000060061,20240313,20240313,1234.0,ads,desktop,23:14:24,23:21:24
11000060880,20240313,20240313,,direct,mobile,16:23:40,16:37:40
11000061568,20240313,20240313,,email,mobile,16:43:19,17:17:19
11000061608,20240313,20240313,,social,desktop,18:36:13,19:12:13
11000062440,20240313,20240314,,email,desktop,23:45:18,00:37:18
11000064202,20240313,20240313,1148.0,direct,mobile,02:35:40,02:57:40
11000064234,20240313,20240314,386.0,ads,desktop,23:57:47,00:11:47
11000066311,20240313,,,direct,mobile,20:38:26,
11000067324,20240313,20240313,244.0,direct,mobile,17:28:23,17:47:23
11000067717,20240313,20240314,998.0,ads,desktop,23:28:26,00:10:26
11000067758,20240313,20240313,,direct,mobile,10:00:26,10:02:26
11000067862,20240313,20240313,685.0,direct,mobile,05:45:59,06:26:59
11000068288,20240313,20240313,,direct,mobile,15:24:49,16:04:49
11000068800,20240313,20240313,,direct,desktop,16:03:26,16:39:26
11000069637,20240313,20240313,,direct,mobile,18:18:29,18:46:29
11000070680,20240313,20240313,,social,mobile,16:28:04,16:56:04
11000072299,20240313,20240313,,direct,desktop,09:54:17,10:13:17
11000072447,20240313,20240313,1390.0,ads,mobile,02:05:47,02:17:47
11000072655,20240313,20240313,50.0,direct,mobile,15:21:13,16:03:13
11000072850,20240313,20240313,340.0,ads,mobile,19:41:55,20:13:55
11000073599,20240313,20240313,793.0,social,mobile,20:59:51,21:37:51
11000073713,20240313,20240313,,referral,mobile,10:29:28,10:48:28
11000074067,20240313,20240313,1256.0,referral,desktop,12:38:00,13:35:00
11000074150,20240313,20240313,,direct,desktop,14:54:37,15:02:37
11000074259,20240313,20240313,831.0,email,mobile,22:24:51,23:11:51
11000074823,20240313,20240313,,direct,desktop,10:11:02,11:01:02
11000075179,20240313,20240313,,referral,mobile,01:59:57,02:40:57
11000075621,20240313,20240313,20.0,ads,desktop,13:05:15,13:15:15
11000075988,20240313,20240313,251.0,ads,tablet,16:38:08,17:31:08
11000076666,20240313,20240313,1294.0,referral,tablet,01:27:36,01:57:36
11000078051,20240313,20240313,,direct,mobile,03:29:54,03:55:54
11000078914,20240313,20240313,,ads,mobile,15:56:16,16:26:16
11000079035,20240313,20240313,1045.0,social,mobile,04:40:24,05:16:24
11000079160,20240313,20240313,1338.0,direct,desktop,13:20:39,14:07:39
11000080145,20240313,20240313,867.0,direct,desktop,01:53:58,01:58:58
11000080393,20240313,20240313,365.0,direct,desktop,08:29:16,09:26:16
11000080493,20240313,20240313,,email,mobile,08:16:02,08:18:02
11000081211,20240313,20240313,1009.0,ads,mobile,00:12:02,00:25:02
11000081880,20240313,20240313,,ads,mobile,05:45:15,06:18:15
11000082287,20240313,20240313,909.0,direct,mobile,19:04:56,19:56:56
11000083182,20240313,20240313,736.0,referral,desktop,19:14:40,19:57:40
11000084332,20240313,20240313,755.0,ads,mobile,21:34:34,21:38:34
11000084567,20240313,20240313,410.0,direct,mobile,10:59:20,11:20:20
11000086145,20240313,20240313,192.0,email,tablet,03:51:36,04:31:36
11000087262,20240313,20240313,,referral,desktop,10:33:18,11:15:18
11000087420,20240313,20240313,1223.0,social,mobile,14:47:28,15:43:28
11000087496,20240313,20240313,,ads,mobile,17:46:21,18:04:21
11000088182,20240313,20240314,,ads,mobile,23:13:39,00:09:39
11000088829,20240313,20240313,80.0,ads,mobile,14:38:39,14:48:39
11000089385,20240313,20240313,,referral,mobile,05:44:55,05:55:55
11000089496,20240313,20240313,468.0,email,mobile,06:03:06,06:16:06
11000000326,20240314,20240314,1315.0,direct,mobile,01:43:08,01:50:08
11000000880,20240314,20240314,,referral,mobile,21:53:25,22:34:25
11000000927,20240314,20240314,481.0,direct,desktop,08:37:43,09:12:43
11000002161,20240314,20240314,,direct,mobile,00:53:20,01:29:20
11000002173,20240314,20240314,96.0,social,mobile,07:01:37,07:45:37
11000003300,20240314,20240314,1290.0,ads,desktop,04:01:13,04:36:13
11000003883,20240314,20240314,,ads,desktop,02:17:02,02:27:02
11000004826,20240314,20240314,1050.0,direct,desktop,18:52:58,19:45:58
11000005158,20240314,,26.0,referral,mobile,03:44:49,
11000006125,20240314,20240314,,ads,desktop,15:42:00,16:38:00
11000006572,20240314,20240314,,ads,desktop,06:06:11,06:42:11
11000007186,20240314,20240315,742.0,social,mobile,23:47:16,00:28:16
11000007200,20240314,20240314,1262.0,direct,mobile,02:59:58,03:37:58
11000008273,20240314,20240314,226.0,direct,mobile,22:58:43,23:54:43
11000008436,20240314,20240314,,direct,mobile,12:31:24,12:55:24
11000008529,20240314,20240314,,direct,mobile,09:35:19,10:19:19
11000008834,20240314,20240314,40.0,social,desktop,04:40:51,05:19:51
11000008952,20240314,20240314,,direct,desktop,16:52:24,17:52:24
11000009195,20240314,20240314,872.0,direct,mobile,05:55:57,06:19:57
11000009858,20240314,20240314,,referral,mobile,03:07:54,03:38:54
11000011258,20240314,20240314,1167.0,ads,desktop,13:56:37,14:56:37
11000011700,20240314,20240314,,direct,mobile,04:51:55,04:52:55
11000012173,20240314,20240314,,direct,mobile,22:17:16,22:36:16
11000012775,20240314,20240314,845.0,direct,tablet,16:57:20,17:39:20
11000013347,20240314,20240314,540.0,social,mobile,04:54:03,05:09:03
11000013444,20240314,20240314,116.0,email,mobile,03:39:10,04:14:10
11000013677,20240314,20240314,,direct,desktop,19:49:06,20:44:06
11000014374,20240314,20240314,,social,desktop,11:24:41,11:48:41
11000014700,20240314,20240314,1440.0,referral,mobile,22:42:47,23:11:47
11000015388,20240314,20240314,36.0,direct,desktop,20:50:12,21:37:12
11000016869,20240314,20240314,,direct,mobile,19:21:46,19:33:46
11000017682,20240314,20240314,1471.0,direct,mobile,13:51:50,14:28:50
11000018327,20240314,20240314,,ads,mobile,00:03:31,00:24:31
11000018684,20240314,20240314,1182.0,ads,mobile,00:22:58,00:39:58
11000018734,20240314,20240314,,direct,mobile,14:29:16,15:26:16
11000018945,20240314,20240314,54.0,ads,mobile,02:41:39,03:15:39
11000018952,20240314,20240314,499.0,direct,mobile,22:32:09,23:01:09
11000019563,20240314,20240314,720.0,direct,desktop,04:34:05,04:38:05
11000020260,20240314,20240314,1401.0,social,desktop,09:47:45,09:59:45
11000020367,20240314,20240314,,direct,mobile,11:04:12,11:44:12
11000020591,20240314,20240314,,ads,mobile,03:10:53,03:16:53
11000020727,20240314,20240314,555.0,direct,mobile,08:27:21,08:48:21
11000021442,20240314,20240314,33.0,email,mobile,16:09:06,16:39:06
11000021617,20240314,20240314,12.0,referral,mobile,14:52:49,15:52:49
11000022706,20240314,20240314,251.0,direct,desktop,05:00:43,05:17:43
11000023146,20240314,20240314,,social,tablet,12:19:49,13:06:49
11000023259,20240314,20240314,1197.0,ads,mobile,20:55:34,21:13:34
11000023332,20240314,20240314,,email,tablet,07:08:59,07:47:59
11000023365,20240314,20240314,,ads,mobile,14:33:35,15:17:35
11000023596,20240314,20240314,419.0,ads,desktop,13:59:30,14:55:30
11000024187,20240314,,531.0,direct,desktop,00:14:58,
11000024776,20240314,20240314,933.0,ads,desktop,13:07:52,13:46:52
11000024962,20240314,20240314,,direct,mobile,21:28:04,21:50:04
11000025653,20240314,20240314,458.0,direct,desktop,13:38:50,14:09:50
11000026432,20240314,20240314,,referral,desktop,09:42:40,09:48:40
11000026572,20240314,20240314,838.0,referral,desktop,18:46:34,19:00:34
11000026767,20240314,20240314,1005.0,direct,mobile,21:55:39,21:57:39
11000027179,20240314,20240314,,direct,mobile,11:54:03,11:59:03
11000028149,20240314,20240314,,social,desktop,00:09:34,00:29:34
11000028237,20240314,20240314,66.0,referral,tablet,18:26:05,19:12:05
11000029221,20240314,20240314,770.0,social,desktop,17:07:59,17:09:59
11000029428,20240314,20240314,729.0,ads,tablet,03:20:14,03:22:14
11000029913,20240314,20240314,,direct,mobile,21:56:18,22:07:18
11000030478,20240314,20240314,47.0,direct,desktop,07:39:58,07:41:58
11000030832,20240314,20240314,40.0,referral,desktop,17:43:57,17:49:57
11000030925,20240314,20240314,749.0,ads,desktop,09:53:44,10:08:44
11000031411,20240314,20240314,141.0,ads,mobile,19:24:13,19:53:13
11000031993,20240314,20240314,813.0,direct,mobile,13:41:25,14:31:25
11000033633,20240314,20240314,1287.0,direct,desktop,06:05:42,07:03:42
11000034375,20240314,20240314,1371.0,ads,mobile,11:54:23,12:20:23
11000034649,20240314,20240314,735.0,ads,desktop,07:12:08,07:16:08
11000035322,20240314,20240314,,social,desktop,13:52:21,14:12:21
11000036379,20240314,20240314,,direct,desktop,19:39:28,20:08:28
11000036380,20240314,20240314,,referral,mobile,09:17:36,10:02:36
11000038342,20240314,20240314,208.0,ads,mobile,08:12:51,08:55:51
11000038583,20240314,20240314,892.0,ads,mobile,16:49:58,17:43:58
11000039018,20240314,20240314,1337.0,ads,desktop,17:49:32,17:58:32
11000040345,20240314,20240314,363.0,ads,mobile,22:39:02,23:28:02
