nps_id,responded_date_id,customer_id,channel_id,score,comment,responded_at_time
13000000704,20240426,768,1,8,Atención muy buena,01:59:09
13000001041,20240426,311,1,5,Atención muy buena,13:29:47
13000001673,20240426,1141,1,6,Tardó un poco más de lo esperado,22:10:46
13000001717,20240426,720,1,7,Volvería a comprar,15:01:51
13000002209,20240426,748,1,3,Todo perfecto,15:20:56
13000001446,20240427,1161,2,7,Volvería a comprar,08:43:48
13000002328,20240427,1468,2,8,Muy conforme con la calidad,21:57:06
13000001204,20240428,662,2,7,Podría mejorar el empaque,01:51:51
13000001332,20240428,961,1,6,Entrega rápida y producto excelente,15:48:46
13000001785,20240428,68,1,8,Volvería a comprar,21:41:14
13000001846,20240428,758,1,3,Volvería a comprar,12:11:13
13000002241,20240428,601,1,9,Podría mejorar el empaque,04:39:40
13000000798,20240429,1114,2,10,,20:53:00
13000001169,20240429,977,1,10,Podría mejorar el empaque,15:36:13
13000001312,20240429,922,2,3,Entrega rápida y producto excelente,04:01:45
13000001405,20240429,73,1,10,Muy conforme con la calidad,11:09:57
13000002357,20240429,1077,2,10,Entrega rápida y producto excelente,16:02:26
13000000069,20240430,581,2,8,Entrega rápida y producto excelente,08:18:05
13000001154,20240430,785,1,8,Tardó un poco más de lo esperado,15:20:07
13000001166,20240430,174,1,4,Volvería a comprar,13:39:25
13000001484,20240430,578,1,8,Muy conforme con la calidad,06:29:45
13000001517,20240430,37,1,2,Entrega rápida y producto excelente,11:45:06
13000002408,20240430,437,2,7,Tardó un poco más de lo esperado,20:42:55
13000002670,20240430,147,2,7,Muy conforme con la calidad,10:58:57
13000002679,20240430,1406,2,7,Tardó un poco más de lo esperado,11:00:31
13000000815,20240501,1209,1,10,,07:10:20
13000001201,20240501,1022,2,4,Volvería a comprar,00:46:00
13000001282,20240501,705,1,7,Todo perfecto,11:03:56
13000002452,20240501,866,1,8,Volvería a comprar,12:10:01
13000000837,20240502,460,1,8,Volvería a comprar,02:28:49
13000000918,20240503,329,1,10,Muy conforme con la calidad,03:38:36
13000001520,20240503,369,2,8,Entrega rápida y producto excelente,21:22:38
13000002411,20240503,410,2,7,Atención muy buena,01:01:26
13000002613,20240503,1325,1,10,Muy conforme con la calidad,15:21:39
13000000304,20240504,22,2,8,Entrega rápida y producto excelente,00:45:45
13000000503,20240504,1223,2,8,Muy conforme con la calidad,02:55:25
13000000751,20240504,595,2,9,,05:15:04
13000001862,20240504,564,2,8,,13:38:45
13000001954,20240504,1355,1,6,Todo perfecto,08:50:11
13000001985,20240504,805,1,9,,10:57:27
13000002667,20240504,1384,2,10,Tardó un poco más de lo esperado,19:10:08
13000000392,20240505,786,2,5,Atención muy buena,11:43:38
13000002160,20240505,616,1,2,Entrega rápida y producto excelente,04:53:05
13000000247,20240506,422,2,10,Entrega rápida y producto excelente,19:36:29
13000000451,20240506,682,2,8,Entrega rápida y producto excelente,04:42:04
13000000921,20240506,1021,1,4,Volvería a comprar,23:15:19
13000002101,20240506,648,2,8,Podría mejorar el empaque,16:50:08
13000002239,20240506,888,2,9,Muy conforme con la calidad,17:47:20
13000002282,20240506,1287,2,7,Muy conforme con la calidad,04:06:06
13000001782,20240507,524,1,4,Tardó un poco más de lo esperado,04:20:14
13000001788,20240507,1284,2,9,Muy conforme con la calidad,03:22:06
13000002497,20240507,1410,1,10,Volvería a comprar,12:31:23
13000000556,20240508,263,1,7,,15:23:45
13000000805,20240508,203,1,7,Tardó un poco más de lo esperado,16:44:30
13000001017,20240508,748,1,7,Podría mejorar el empaque,03:57:36
13000001699,20240508,1176,1,8,Todo perfecto,08:31:28
13000000640,20240509,114,1,10,Atención muy buena,11:42:48
13000001014,20240509,1042,1,10,Todo perfecto,02:34:17
13000002501,20240509,1280,2,9,Atención muy buena,01:02:03
13000000193,20240510,755,1,8,Volvería a comprar,05:40:54
13000000425,20240510,800,1,10,Tardó un poco más de lo esperado,02:04:28
13000000438,20240510,756,1,2,Entrega rápida y producto excelente,19:36:43
13000001904,20240510,1065,1,9,Muy conforme con la calidad,04:48:14
13000002306,20240510,954,2,9,Muy conforme con la calidad,06:01:05
13000001008,20240511,858,1,8,Tardó un poco más de lo esperado,19:03:47
13000001363,20240511,518,1,9,,22:42:44
13000001507,20240511,908,1,7,Todo perfecto,12:16:11
13000001839,20240511,957,1,6,,06:44:06
13000002071,20240511,281,1,9,Volvería a comprar,10:12:55
13000001030,20240512,494,1,3,Entrega rápida y producto excelente,16:23:38
13000001508,20240512,1022,1,10,Muy conforme con la calidad,13:39:33
13000000488,20240513,474,2,9,,07:15:51
13000000865,20240513,570,2,8,Tardó un poco más de lo esperado,10:55:18
13000001032,20240513,723,1,9,Volvería a comprar,11:14:58
13000001379,20240513,1313,1,8,Volvería a comprar,11:11:19
13000001524,20240513,1138,1,10,Tardó un poco más de lo esperado,04:55:15
13000001663,20240513,712,1,3,Todo perfecto,14:26:45
13000001880,20240513,324,1,9,Todo perfecto,17:43:45
13000002492,20240513,1451,2,7,Tardó un poco más de lo esperado,23:44:30
13000002564,20240513,1248,2,8,Podría mejorar el empaque,22:36:31
13000000197,20240514,1383,1,10,Tardó un poco más de lo esperado,08:07:01
13000000627,20240514,1116,1,7,Todo perfecto,05:46:03
13000001088,20240514,807,2,2,Entrega rápida y producto excelente,18:32:30
13000001132,20240514,1246,2,8,Entrega rápida y producto excelente,07:13:22
13000001525,20240514,1271,1,8,Todo perfecto,06:59:36
13000002096,20240514,1110,1,8,Volvería a comprar,04:44:51
13000002097,20240514,749,1,7,Todo perfecto,11:04:02
13000002370,20240514,1176,1,10,Muy conforme con la calidad,05:30:58
13000001604,20240515,930,1,10,Tardó un poco más de lo esperado,23:44:21
13000001734,20240515,234,2,10,Entrega rápida y producto excelente,15:04:24
13000002132,20240515,1296,2,3,Entrega rápida y producto excelente,07:16:41
13000002280,20240515,1218,2,8,Muy conforme con la calidad,12:19:19
13000001144,20240516,1475,1,10,Todo perfecto,18:22:31
13000001383,20240516,587,2,9,Entrega rápida y producto excelente,16:02:53
13000001842,20240516,69,1,10,Podría mejorar el empaque,02:16:40
13000002380,20240516,585,2,9,Tardó un poco más de lo esperado,15:14:14
13000000358,20240517,829,2,8,Tardó un poco más de lo esperado,10:00:31
13000001408,20240517,1292,1,3,Atención muy buena,05:18:10
13000001972,20240517,615,2,7,Muy conforme con la calidad,16:55:11
13000000104,20240518,208,1,5,Podría mejorar el empaque,10:16:29
13000000345,20240518,280,1,10,Entrega rápida y producto excelente,01:52:36
13000000365,20240518,498,2,9,,00:10:14
13000000501,20240518,866,1,2,Tardó un poco más de lo esperado,01:36:24
13000000563,20240518,475,1,8,Entrega rápida y producto excelente,21:48:39
13000001493,20240518,254,1,9,Muy conforme con la calidad,13:02:00
13000001780,20240518,505,1,10,Entrega rápida y producto excelente,13:07:20
13000001888,20240518,1287,1,7,Todo perfecto,02:43:44
13000002530,20240518,6,1,6,Volvería a comprar,02:06:06
13000000017,20240520,1162,2,7,Entrega rápida y producto excelente,06:01:40
13000001914,20240520,6,2,6,Atención muy buena,12:23:24
13000002271,20240520,672,2,6,Todo perfecto,12:11:03
13000000040,20240521,19,2,3,Podría mejorar el empaque,01:36:06
13000001906,20240521,1026,1,9,Tardó un poco más de lo esperado,00:16:54
13000000460,20240522,52,1,10,Tardó un poco más de lo esperado,23:27:23
13000000571,20240522,1464,1,8,Atención muy buena,10:21:54
13000000740,20240522,1062,2,9,,14:01:38
13000000744,20240522,192,1,7,Volvería a comprar,02:11:12
13000001168,20240522,901,2,0,,02:42:30
13000000052,20240523,815,1,9,Atención muy buena,01:17:13
13000000505,20240523,176,1,8,Muy conforme con la calidad,04:27:32
13000001278,20240523,730,1,9,Entrega rápida y producto excelente,21:59:24
13000002669,20240523,547,2,10,Volvería a comprar,00:27:45
13000001267,20240524,1026,2,10,Todo perfecto,23:37:12
13000000378,20240525,1063,1,5,Muy conforme con la calidad,14:47:01
13000000542,20240526,1123,2,7,Tardó un poco más de lo esperado,02:44:24
13000002437,20240526,673,2,8,Atención muy buena,03:00:44
13000000366,20240527,1337,2,10,Podría mejorar el empaque,15:06:16
13000000654,20240527,1339,1,9,Entrega rápida y producto excelente,08:35:30
13000000681,20240527,1271,1,3,Podría mejorar el empaque,15:44:54
13000002046,20240527,332,1,8,Todo perfecto,21:13:40
13000002274,20240527,284,1,8,,20:39:01
13000000999,20240528,1186,1,10,Tardó un poco más de lo esperado,22:16:40
13000001264,20240528,273,1,9,Entrega rápida y producto excelente,16:12:31
13000002172,20240528,1150,2,5,Podría mejorar el empaque,20:29:50
13000002491,20240528,728,1,10,Muy conforme con la calidad,08:42:04
13000000095,20240529,1336,2,8,Podría mejorar el empaque,18:52:17
13000000364,20240529,558,1,7,Volvería a comprar,09:44:37
13000001777,20240529,882,2,10,Volvería a comprar,02:19:57
13000002372,20240529,684,2,10,Todo perfecto,15:54:46
13000002390,20240529,389,1,8,Podría mejorar el empaque,21:51:56
13000002652,20240529,488,1,3,Tardó un poco más de lo esperado,00:14:08
13000000147,20240530,315,1,7,,09:01:29
13000000414,20240530,716,1,10,Volvería a comprar,12:30:57
13000000562,20240530,1142,1,9,Entrega rápida y producto excelente,18:17:36
13000000780,20240530,1085,2,6,Muy conforme con la calidad,17:22:24
13000001136,20240530,63,1,0,,16:41:19
13000002431,20240530,1251,1,7,Volvería a comprar,15:46:28
13000000843,20240531,603,2,10,Todo perfecto,04:42:33
13000000848,20240531,1081,1,6,Todo perfecto,17:22:53
13000001884,20240531,172,2,6,Volvería a comprar,01:47:35
13000000000,20240601,1083,1,10,,03:07:26
13000000230,20240601,182,2,7,,06:59:29
13000000690,20240601,90,2,7,Tardó un poco más de lo esperado,04:53:20
13000000990,20240601,703,2,10,Entrega rápida y producto excelente,06:17:42
13000000174,20240602,1275,2,7,Entrega rápida y producto excelente,21:10:41
13000000327,20240602,2,2,7,Todo perfecto,12:00:35
13000001702,20240602,746,1,5,Podría mejorar el empaque,01:53:58
13000002422,20240602,200,1,6,Muy conforme con la calidad,18:10:35
13000002625,20240602,1148,2,8,Entrega rápida y producto excelente,20:49:13
13000000656,20240603,515,1,9,Volvería a comprar,05:04:04
13000001035,20240603,778,1,1,Todo perfecto,19:23:07
13000001439,20240603,1073,2,3,Volvería a comprar,04:46:39
13000001476,20240603,1321,2,9,Todo perfecto,20:45:33
13000002082,20240603,1256,2,10,Podría mejorar el empaque,11:15:13
13000000468,20240604,467,1,7,Tardó un poco más de lo esperado,01:25:58
13000000502,20240604,323,1,9,Podría mejorar el empaque,20:35:58
13000001395,20240604,719,1,3,Entrega rápida y producto excelente,17:21:27
13000001179,20240605,970,1,9,Todo perfecto,18:24:12
13000001465,20240605,362,1,9,,01:48:08
13000001627,20240605,958,1,8,Tardó un poco más de lo esperado,11:36:49
13000000051,20240606,1484,2,8,Muy conforme con la calidad,12:49:26
13000000984,20240606,286,1,9,Entrega rápida y producto excelente,02:57:29
13000001802,20240606,687,2,10,Todo perfecto,21:18:09
13000000900,20240608,725,1,6,Entrega rápida y producto excelente,18:05:00
13000000927,20240608,420,1,9,,20:57:57
13000001197,20240608,120,2,9,Tardó un poco más de lo esperado,14:22:21
13000001953,20240608,1483,1,10,Volvería a comprar,07:27:58
13000002136,20240608,758,2,4,Volvería a comprar,12:41:56
13000002586,20240608,475,2,6,Entrega rápida y producto excelente,02:27:35
13000000216,20240609,640,1,10,Todo perfecto,04:48:07
13000000237,20240609,1328,1,9,Muy conforme con la calidad,07:31:20
13000000434,20240609,1192,2,9,Entrega rápida y producto excelente,22:10:48
13000000769,20240609,1144,2,8,Podría mejorar el empaque,23:57:29
13000001284,20240609,1274,2,5,Podría mejorar el empaque,10:37:15
13000000029,20240610,1122,2,4,Atención muy buena,01:15:40
13000000617,20240610,1046,1,7,Atención muy buena,21:13:04
13000000758,20240610,74,2,0,Todo perfecto,03:00:59
13000001747,20240610,1227,1,6,Atención muy buena,09:02:01
13000002099,20240610,284,1,9,Tardó un poco más de lo esperado,04:41:33
13000002566,20240610,1133,2,10,Tardó un poco más de lo esperado,00:26:44
13000001248,20240611,574,2,7,Entrega rápida y producto excelente,07:03:48
13000001316,20240611,138,1,7,Tardó un poco más de lo esperado,03:28:52
13000001436,20240611,995,1,7,Podría mejorar el empaque,14:25:13
13000001591,20240611,375,2,6,,12:31:55
13000000743,20240612,338,1,5,Muy conforme con la calidad,12:51:25
13000000836,20240612,162,1,9,Podría mejorar el empaque,14:07:23
13000002120,20240612,4,2,0,,12:49:55
13000002221,20240612,529,1,8,Atención muy buena,04:31:52
13000002353,20240612,945,2,10,Tardó un poco más de lo esperado,15:41:17
13000001601,20240613,68,1,9,,12:05:49
13000001797,20240613,1327,2,6,Todo perfecto,01:35:40
13000002008,20240613,24,1,5,Muy conforme con la calidad,10:50:25
13000000321,20240614,423,1,9,Todo perfecto,01:31:03
13000001679,20240614,386,1,7,Todo perfecto,10:02:43
13000001772,20240614,925,2,3,,15:19:44
13000001965,20240614,657,1,7,Volvería a comprar,22:05:17
13000002514,20240614,1418,2,6,Volvería a comprar,22:52:21
13000002668,20240614,324,2,10,Volvería a comprar,04:39:50
13000001637,20240615,70,1,6,Todo perfecto,17:28:27
13000001361,20240616,400,2,10,Volvería a comprar,09:42:27
13000002164,20240616,34,2,3,Todo perfecto,00:00:12
13000002646,20240616,90,2,9,Atención muy buena,01:53:40
13000001378,20240617,150,2,9,Volvería a comprar,06:57:15
13000001681,20240617,371,1,9,Atención muy buena,20:00:18
13000000035,20240618,544,1,8,Volvería a comprar,21:33:38
13000000393,20240619,382,1,4,,08:24:55
13000000572,20240619,863,2,9,Todo perfecto,17:44:01
13000000943,20240619,1268,2,9,Atención muy buena,14:38:35
13000001611,20240619,1044,1,9,Tardó un poco más de lo esperado,14:45:19
13000000342,20240620,1421,1,0,Tardó un poco más de lo esperado,14:29:54
13000001125,20240620,121,2,3,Entrega rápida y producto excelente,04:28:30
13000001648,20240620,1124,1,7,Atención muy buena,00:17:34
13000001950,20240620,779,2,0,Entrega rápida y producto excelente,02:24:10
13000000239,20240621,119,1,2,Tardó un poco más de lo esperado,11:15:26
13000000684,20240621,672,1,10,Entrega rápida y producto excelente,16:00:01
13000000783,20240621,727,2,6,Podría mejorar el empaque,03:58:20
13000000889,20240621,501,1,4,Atención muy buena,21:30:37
13000001931,20240621,724,1,8,Volvería a comprar,17:05:43
13000000621,20240622,728,1,8,Atención muy buena,16:10:51
13000000703,20240622,1267,2,8,Volvería a comprar,01:58:01
13000001103,20240623,651,2,8,Volvería a comprar,06:47:07
13000001510,20240623,743,2,8,Todo perfecto,18:56:10
13000001956,20240623,1449,2,7,Muy conforme con la calidad,16:41:26
13000001959,20240623,584,2,9,,23:58:28
13000002078,20240623,45,2,8,Muy conforme con la calidad,21:31:51
13000002218,20240623,919,1,9,Tardó un poco más de lo esperado,02:26:02
13000000859,20240624,452,1,7,Podría mejorar el empaque,02:46:06
13000002200,20240624,244,1,10,,02:15:04
13000002243,20240624,859,2,8,,20:32:19
13000002244,20240624,1029,1,5,Podría mejorar el empaque,05:58:42
13000002343,20240624,298,2,9,Atención muy buena,23:03:58
13000001198,20240625,374,1,1,Podría mejorar el empaque,23:46:32
13000002235,20240625,700,1,7,Entrega rápida y producto excelente,09:38:45
13000002651,20240625,70,2,8,Entrega rápida y producto excelente,20:31:49
13000000015,20240626,238,2,4,Volvería a comprar,03:02:56
13000000258,20240626,603,1,7,Tardó un poco más de lo esperado,09:14:20
13000001036,20240626,428,1,8,Podría mejorar el empaque,23:39:23
13000001682,20240626,511,1,7,Podría mejorar el empaque,09:32:42
13000002379,20240626,714,2,9,Atención muy buena,14:19:35
13000001729,20240627,78,2,7,Atención muy buena,16:13:15
13000001217,20240628,610,1,9,Entrega rápida y producto excelente,22:05:52
13000001380,20240628,1087,2,10,Muy conforme con la calidad,20:07:39
13000002148,20240628,627,2,9,Muy conforme con la calidad,18:32:41
13000000555,20240629,362,2,10,Muy conforme con la calidad,22:16:25
13000002648,20240629,1170,1,2,Entrega rápida y producto excelente,15:20:36
13000000003,20240630,566,1,7,Todo perfecto,17:09:09
13000000066,20240630,554,1,7,Entrega rápida y producto excelente,01:24:03
13000001257,20240630,831,1,6,,18:08:16
13000001668,20240630,118,1,8,Tardó un poco más de lo esperado,22:27:13
13000002137,20240630,554,1,1,Muy conforme con la calidad,08:37:10
13000002481,20240630,867,1,10,Entrega rápida y producto excelente,14:30:48
13000002494,20240630,856,2,10,Atención muy buena,09:47:28
13000002632,20240630,829,1,4,Atención muy buena,05:19:00
13000000539,20240701,921,1,3,Volvería a comprar,06:27:01
13000001873,20240701,1224,1,9,Muy conforme con la calidad,23:31:49
13000001871,20240702,296,2,8,Podría mejorar el empaque,17:30:09
13000000007,20240703,837,1,3,Volvería a comprar,21:24:42
13000000426,20240703,782,2,9,Entrega rápida y producto excelente,17:44:38
13000001920,20240703,880,1,5,Muy conforme con la calidad,14:07:07
13000002375,20240703,892,1,4,Muy conforme con la calidad,08:27:59
13000000742,20240704,496,1,6,Entrega rápida y producto excelente,23:14:17
13000001923,20240704,685,1,10,Tardó un poco más de lo esperado,09:16:27
13000002656,20240704,1030,1,5,,20:47:49
13000000053,20240705,500,1,9,Todo perfecto,10:13:55
13000001218,20240705,1181,1,8,Atención muy buena,02:13:24
13000001775,20240705,828,1,10,Podría mejorar el empaque,20:12:32
13000002611,20240705,1321,1,7,Entrega rápida y producto excelente,18:00:42
13000000629,20240706,849,2,10,Volvería a comprar,16:47:48
13000001004,20240706,883,2,10,Tardó un poco más de lo esperado,00:00:15
13000001628,20240706,13,2,10,Entrega rápida y producto excelente,01:35:29
13000002202,20240706,1169,1,8,Atención muy buena,14:59:35
13000000177,20240707,1234,2,9,Volvería a comprar,10:21:13
13000000450,20240707,179,1,9,Entrega rápida y producto excelente,20:27:21
13000001010,20240707,990,1,10,Entrega rápida y producto excelente,10:35:26
13000001060,20240707,353,1,7,Entrega rápida y producto excelente,02:37:56
13000001141,20240707,1339,1,8,Podría mejorar el empaque,01:15:04
13000001789,20240707,326,1,9,Muy conforme con la calidad,04:30:55
13000000423,20240708,520,1,8,Podría mejorar el empaque,22:43:21
13000000526,20240708,20,1,8,Volvería a comprar,22:49:45
13000000765,20240708,160,2,3,Entrega rápida y producto excelente,11:02:15
13000001226,20240708,1242,1,8,Atención muy buena,18:48:29
13000002259,20240708,262,1,9,Todo perfecto,22:08:42
13000002407,20240708,199,1,2,Muy conforme con la calidad,10:13:30
13000002469,20240708,647,1,10,Muy conforme con la calidad,05:34:57
13000002592,20240708,284,1,5,Atención muy buena,09:28:05
13000000602,20240709,311,2,7,Atención muy buena,13:29:31
13000001096,20240709,1437,1,5,Todo perfecto,02:13:34
13000001374,20240709,1483,2,9,Podría mejorar el empaque,21:43:11
13000001404,20240709,529,2,5,Volvería a comprar,10:47:37
13000002529,20240709,1015,2,10,,12:25:22
13000002546,20240709,878,2,9,Atención muy buena,20:31:42
13000002315,20240710,917,2,6,Podría mejorar el empaque,23:06:04
13000000601,20240712,213,1,7,Muy conforme con la calidad,09:00:31
13000001265,20240713,818,1,6,Todo perfecto,21:57:25
13000001463,20240713,558,2,7,Entrega rápida y producto excelente,04:59:13
13000002131,20240713,165,2,5,Podría mejorar el empaque,10:03:48
13000002684,20240713,1469,1,9,Muy conforme con la calidad,10:57:31
13000000137,20240714,69,2,9,,11:53:39
13000000201,20240714,907,2,2,Todo perfecto,17:53:58
13000000437,20240714,459,2,9,,02:59:21
13000001089,20240714,945,2,9,Podría mejorar el empaque,07:35:13
13000001093,20240714,365,1,4,Atención muy buena,16:45:51
13000001435,20240714,1062,1,9,Volvería a comprar,16:00:14
13000002321,20240714,451,2,7,Podría mejorar el empaque,20:13:27
13000002608,20240714,77,1,8,,19:14:49
13000002180,20240715,1149,1,8,Entrega rápida y producto excelente,11:33:13
13000000281,20240716,995,1,4,Muy conforme con la calidad,22:57:22
13000000476,20240716,399,1,6,,18:47:00
13000001478,20240716,726,1,8,,08:38:56
13000001632,20240716,445,1,8,Podría mejorar el empaque,14:14:41
13000000480,20240717,1117,1,6,Muy conforme con la calidad,06:17:50
13000000826,20240717,703,2,6,Todo perfecto,15:50:20
13000001589,20240717,1259,2,9,Muy conforme con la calidad,22:21:58
13000001630,20240717,1336,1,5,Volvería a comprar,18:00:23
13000001683,20240717,852,1,9,Volvería a comprar,20:39:04
13000001930,20240717,1265,1,10,Entrega rápida y producto excelente,01:57:15
13000002079,20240717,279,2,7,Muy conforme con la calidad,08:16:06
13000002088,20240717,274,1,6,Volvería a comprar,22:21:20
13000002238,20240717,136,2,5,Tardó un poco más de lo esperado,07:36:08
13000002326,20240718,1079,2,8,Muy conforme con la calidad,22:18:16
13000002414,20240718,1270,1,10,Tardó un poco más de lo esperado,04:30:28
13000002247,20240719,101,1,4,Tardó un poco más de lo esperado,01:51:10
13000002477,20240719,418,2,4,Volvería a comprar,09:18:19
13000002584,20240719,862,1,8,Entrega rápida y producto excelente,14:47:04
13000000413,20240721,574,1,9,Todo perfecto,02:53:44
13000000893,20240721,637,1,6,Volvería a comprar,06:18:39
13000000034,20240722,500,1,10,Atención muy buena,04:57:19
13000000041,20240722,189,1,8,Muy conforme con la calidad,03:55:21
13000000950,20240722,196,1,6,Volvería a comprar,06:40:14
13000001001,20240722,1338,2,9,Muy conforme con la calidad,17:36:40
13000001924,20240722,489,2,10,Atención muy buena,02:38:41
13000002310,20240722,585,2,10,Muy conforme con la calidad,02:01:16
13000002560,20240722,1254,1,7,Muy conforme con la calidad,08:28:46
13000000036,20240723,1405,2,8,Atención muy buena,01:29:34
13000000266,20240723,1230,1,9,Todo perfecto,10:11:38
13000001487,20240723,233,2,7,Muy conforme con la calidad,18:23:46
13000000062,20240724,903,1,10,,20:38:24
13000002475,20240724,889,1,3,Todo perfecto,14:47:15
13000002504,20240724,1296,1,3,Atención muy buena,13:11:29
13000000558,20240725,1494,1,10,Muy conforme con la calidad,08:04:07
13000000651,20240725,786,1,8,Entrega rápida y producto excelente,14:29:31
13000001137,20240725,714,2,7,Entrega rápida y producto excelente,05:35:00
13000001716,20240725,189,2,7,Atención muy buena,08:45:57
13000002426,20240725,1071,2,6,Muy conforme con la calidad,15:50:54
13000000184,20240726,928,2,10,,05:16:35
13000000566,20240726,561,2,10,Muy conforme con la calidad,04:52:11
13000001367,20240726,1459,1,2,Muy conforme con la calidad,01:56:46
13000001833,20240726,1290,2,9,Entrega rápida y producto excelente,18:14:39
13000000138,20240727,395,1,9,Muy conforme con la calidad,08:37:44
13000001253,20240727,1256,1,10,Todo perfecto,15:19:46
13000001913,20240727,1333,1,6,Todo perfecto,00:12:12
13000002103,20240727,731,1,8,Tardó un poco más de lo esperado,23:54:57
13000000083,20240728,859,1,9,Atención muy buena,23:10:32
13000000761,20240728,849,1,10,,10:51:55
13000001275,20240728,1141,2,10,Volvería a comprar,19:51:22
13000002186,20240728,328,2,10,Tardó un poco más de lo esperado,07:02:20
13000002344,20240728,231,1,8,Atención muy buena,08:10:04
13000000948,20240729,1235,1,9,Podría mejorar el empaque,22:48:51
13000001087,20240729,699,1,3,Muy conforme con la calidad,12:30:10
13000001621,20240729,809,2,3,Tardó un poco más de lo esperado,05:23:37
13000001816,20240729,1391,2,4,Tardó un poco más de lo esperado,16:32:16
13000002279,20240729,1430,1,9,Entrega rápida y producto excelente,23:42:13
13000002542,20240729,244,1,9,Atención muy buena,09:43:59
13000002548,20240729,397,1,6,,05:41:51
13000001191,20240730,694,2,5,,12:50:56
13000001586,20240730,563,2,5,Atención muy buena,11:19:42
13000000194,20240731,329,1,7,Podría mejorar el empaque,07:13:57
13000001120,20240731,293,1,1,Volvería a comprar,01:50:26
13000001509,20240731,410,2,10,Tardó un poco más de lo esperado,07:46:04
13000002658,20240731,184,1,9,Tardó un poco más de lo esperado,16:54:51
13000000700,20240801,314,1,1,Tardó un poco más de lo esperado,14:34:31
13000001398,20240802,1181,1,7,Atención muy buena,10:11:56
13000002129,20240802,1034,1,8,Volvería a comprar,14:02:37
13000002476,20240802,339,1,7,Entrega rápida y producto excelente,18:50:59
13000000350,20240803,1041,1,8,Todo perfecto,22:57:18
13000000929,20240803,47,1,10,Todo perfecto,03:11:44
13000001420,20240803,730,2,7,Muy conforme con la calidad,06:25:42
13000001438,20240803,1375,1,4,Tardó un poco más de lo esperado,15:36:16
13000001877,20240803,384,1,10,Podría mejorar el empaque,00:49:30
13000002058,20240803,1297,1,10,Tardó un poco más de lo esperado,06:20:05
13000002384,20240803,1347,2,8,Podría mejorar el empaque,12:41:42
13000001110,20240804,815,1,5,Entrega rápida y producto excelente,05:28:28
13000001546,20240804,403,2,2,Volvería a comprar,11:25:19
13000001623,20240804,657,1,10,Volvería a comprar,12:35:50
13000002231,20240805,772,2,4,Entrega rápida y producto excelente,01:04:12
13000002552,20240805,1293,1,7,Podría mejorar el empaque,23:34:18
13000000178,20240806,1163,1,8,,23:49:16
13000001333,20240806,147,1,9,Volvería a comprar,12:41:07
13000001804,20240806,1013,1,3,,00:19:15
13000001967,20240806,1281,2,2,Tardó un poco más de lo esperado,13:17:06
13000000097,20240807,722,1,8,Podría mejorar el empaque,05:28:56
13000002146,20240807,180,1,9,Muy conforme con la calidad,12:42:23
13000002635,20240807,1173,1,8,Atención muy buena,16:19:48
13000000098,20240808,616,1,10,Volvería a comprar,11:26:29
13000000717,20240808,1183,2,9,Tardó un poco más de lo esperado,00:55:01
13000000949,20240808,418,1,10,Muy conforme con la calidad,01:29:20
13000001023,20240808,1375,2,5,Tardó un poco más de lo esperado,16:37:43
13000001128,20240808,317,1,8,,17:23:51
13000002289,20240808,656,1,7,Todo perfecto,19:25:20
13000000073,20240809,1443,1,9,Muy conforme con la calidad,20:40:50
13000000379,20240809,930,1,10,Atención muy buena,06:45:53
13000000768,20240809,185,1,10,Todo perfecto,13:22:23
13000001328,20240809,1129,2,9,Todo perfecto,07:17:33
13000001557,20240809,995,1,6,Volvería a comprar,21:05:38
13000001559,20240809,1440,1,7,Tardó un poco más de lo esperado,10:42:07
13000002012,20240809,552,1,8,Muy conforme con la calidad,09:27:43
13000002230,20240809,593,1,10,Volvería a comprar,04:13:02
13000002496,20240809,732,1,9,Podría mejorar el empaque,20:21:04
13000000020,20240810,217,1,2,Entrega rápida y producto excelente,22:17:11
13000000191,20240810,698,1,1,,06:34:02
13000000217,20240810,1191,1,9,Entrega rápida y producto excelente,04:18:48
13000000377,20240810,27,1,5,Atención muy buena,15:00:09
13000000418,20240810,522,1,7,Entrega rápida y producto excelente,05:31:51
13000000389,20240811,754,1,8,,22:25:54
13000000727,20240811,613,2,3,Tardó un poco más de lo esperado,20:26:23
13000000166,20240812,789,2,4,Volvería a comprar,19:05:31
13000000264,20240812,221,1,1,Podría mejorar el empaque,17:24:03
13000000343,20240813,861,1,9,Muy conforme con la calidad,11:17:08
13000000531,20240813,301,1,10,Todo perfecto,12:11:00
13000000580,20240813,1133,2,0,Todo perfecto,06:06:02
13000000932,20240813,615,1,4,Todo perfecto,00:19:39
13000000983,20240813,760,1,9,Atención muy buena,01:57:11
13000001987,20240813,422,2,10,,12:23:18
13000002488,20240813,1015,2,9,Podría mejorar el empaque,06:48:23
13000002502,20240813,345,1,8,,23:01:09
13000002627,20240813,264,1,9,Podría mejorar el empaque,05:54:02
13000001746,20240814,1360,1,2,Muy conforme con la calidad,18:21:08
13000001791,20240814,727,2,8,Atención muy buena,15:43:42
13000002081,20240814,596,1,2,,13:53:55
13000002204,20240814,1404,1,9,Todo perfecto,14:09:09
13000002383,20240814,995,1,9,Podría mejorar el empaque,14:30:59
13000002571,20240814,642,1,8,Atención muy buena,08:09:59
13000000077,20240815,558,2,9,Volvería a comprar,02:57:02
13000000099,20240815,1104,1,10,Todo perfecto,19:44:46
